longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-117.04,33.01,29.0,3263,836,2244,794,2.9403,143000.0,<1H OCEAN
-122.07,37.42,24.0,2052.0,396.0,1421.0,376.0,4.7981,292900.0,<1H OCEAN
-117.95,33.82,36.0,2247.0,324.0,1194.0,302.0,3.9975,348400.0,<1H OCEAN
-116.29,33.69,27.0,871.0,140.0,322.0,135.0,3.2031,82000.0,<1H OCEAN
-118.35,34.06,42.0,1525.0,372.0,1938.0,347.0,4.8031,264200.0,&lt;1H OCEAN&gt;
-121.27,39.06,52.0,220.0,43.0,95.0,41.0,2.4333,51200.0,<1H OCEAN
-118.49,34.26,33.0,5031.0,1011.0,3032.0,959.0,2.3561,173900.0,<1H OCEAN
-117.05,32.76,38.0,1161.0,202.0,501.0,188.0,4.4524,150000.0,<1H OCEAN
-118.39,33.96,28.0,4470.0,933.0,2153.0,875.0,4.2386,313400.0,<1H OCEAN
-118.55,34.19,26.0,1939.0,349.0,1012.0,347.0,2.4083,112500.0,<1H OCEAN
-117.01,36.98,17.0,2048.0,525.0,2061.0,469.0,3.575,135000.0,<1H OCEAN
-118.01,34.04,48.0,675.0,204.0,790.0,208.0,1.9521,213800.0,<1H OCEAN
-118.16,34.02,52.0,1617.0,434.0,1039.0,429.0,3.1912,149400.0,<1H OCEAN
-118.4,34.06,39.0,4364.0,1278.0,3029.0,1188.0,2.0916,186800.0,<1H OCEAN
-118.05,33.77,50.0,2946,564,1349,496,4.4815,231500.0,<1H OCEAN
-118.23,34.06,40.0,1020.0,233.0,898.0,219.0,3.9375,297800.0,<1H OCEAN
-117.01,32.567,32.0,2861.0,605.0,2849.0,584.0,4.3333,154300.0,<1H OCEAN
-117.42,34.11,15.0,5802.0,1031.0,3689.0,973.0,3.8364,179700.0,<1H OCEAN
-122.37,37.69,20.0,4154.0,764.0,1604,700,4.6547,137500,NEAR BAY
-114.43,34.17,15.0,160,49,120,39,2.3438,97200.0,<1H OCEAN
-116.55,34.19,15.0,2319.0,517.0,1845,512,3.5625,155100.0,<1H OCEAN
-118.32,34.08,29.0,2827.0,566.0,1778,512,3.2522,111000.0,<1H OCEAN
-117.02,32.77,17.0,2694,453,1349,468,4.475,212500.0,<1H OCEAN
-119.83,36.8,11.0,3281,564,1381,542,2.7875,92900.0,<1H OCEAN
-118.27,34.04,36.0,714.0,110.0,283,98,5.1683,360900.0,<1H OCEAN
-119.85,34.44,23.0,1684.0,284.0,785.0,264.0,2.0238,87700.0,<1H OCEAN
-116.38,33.91,17.0,2332.0,467.0,1288.0,437.0,4.7954,172300.0,<1H OCEAN
-122.07,37.41,35.0,3569.0,502.0,1165.0,480.0,4.2167,197100.0,NEAR BAY
-121.44,39.37,15.0,3051.0,617.0,1765,502,2.6067,94500.0,<1H OCEAN
-118.46,34.27,17.0,2699.0,608.0,1043.0,585.0,6.0484,352500.0,<1H OCEAN
-117.13,32.76,36.0,1516.0,303.0,978.0,253.0,2.105,108500.0,<1H OCEAN
-117.25,32.75,38.0,1214.0,247.0,250.0,72.0,3.2,177500.0,<1H OCEAN
-118.25,33.98,52.0,1177.0,343.0,986.0,331.0,5.346,218200.0,<1H OCEAN
-116.52,32.92,42.0,3137.0,862.0,3627.0,826.0,2.826,97800.0,<1H OCEAN
-119.23,34.22,27.0,1102.0,239.0,620.0,176.0,2.1645,104500.0,<1H OCEAN
-114.96,33.86,25.0,1988.0,449.0,1104.0,343.0,2.875,98400.0,<1H OCEAN
-117.89,34.17,23.0,1210.0,181.0,551.0,150.0,4.426,173100.0,<1H OCEAN
-118.45,34.31,34.0,2943.0,409.0,1403.0,376.0,2.4167,153500.0,<1H OCEAN
-120.9,37.55,27.0,2804,606,2185,620,6.344,372800.0,<1H OCEAN
-118.15,33.88,27.0,2082.0,301.0,858.0,297.0,5.4497,223300.0,<1H OCEAN
-120.66,34.41,36.0,321.0,96.0,291,85,4.875,195300.0,<1H OCEAN
-119.76,36.86,20.0,1567.0,466.0,1551,438,3.1908,90700.0,<1H OCEAN
-122.11,37.48,45.0,953.0,204.0,826.0,175.0,2.5417,266300.0,INLAND
-119.73,36.82,17.0,6752.0,965.0,3276.0,879.0,2.4949,65100.0,INLAND
-118.23,34.07,43.0,2199.0,316.0,871.0,292.0,3.0444,271100.0,<1H OCEAN
-118.27,34.09,14.0,5239.0,1575.0,4963.0,1549.0,6.7436,445200.0,<1H OCEAN
-119.33,36.36,34.0,987.0,206.0,907,204,3.1462,115900.0,<1H OCEAN
-117.17,32.76,30.0,3667.0,738.0,3085.0,690.0,4.8375,209700.0,<1H OCEAN
-118.44,34.03,42.0,1392.0,399.0,1597.0,356.0,2.8714,194300.0,<1H OCEAN
-119.91,38.63,34.0,2735.0,666.0,2471.0,648.0,3.5586,140200.0,<1H OCEAN
-117.28,33.07,5.0,5297.0,1075.0,2415.0,975.0,6.4654,289100.0,<1H OCEAN
-118.34,33.94,9.0,2636.0,562.0,1897.0,559.0,3.99,394800.0,<1H OCEAN
-118.45,34.19,42.0,2306.0,łą168.0,944,164,4.0192,356700.0,<1H OCEAN
-119.22,35.72,27.0,5093.0,701.0,1264.0,651.0,1.1667,73800.0,<1H OCEAN
-120.88,37.72,52.0,2748.0,675.0,1758.0,634.0,3.5,184800.0,<1H OCEAN
-119.77,36.77,52.0,3032.0,634.0,1656.0,623.0,2.8333,83900.0,Near Ocean
-121.33,38.07,22.0,2669.0,551.0,1552.0,508.0,3.9121,148100.0,<1H OCEAN
-118.19,34.06,48.0,1284.0,207.0,793.0,245.0,4.375,220600.0,<1H OCEAN
-118.27,33.85,35.0,1302.0,218.0,766.0,225.0,5.339,325400.0,<1H OCEAN
-123.87,38.47,18.0,2825.0,388.0,1101.0,361.0,1.481,78000.0,<1H OCEAN
-119.78,36.82,25.0,2687.0,452.0,1354.0,422.0,4.48,143400.0,<1H OCEAN
-121.43,40.47,26.0,1372,337,1072,318,4.53,184600.0,<1H OCEAN
-119.76,36.79,28.0,2335,425,1530,398,3.536,108100.0,<1H OCEAN
-122.56,37.94,52.0,1920.0,422.0,782.0,387.0,3.2357,240000.0,NEAR BAY
-117.36,34.12,29.0,3051.0,818.0,2856.0,834.0,2.9328,149700.0,<1H OCEAN
-119.52,37.93,19.0,791,123.0,368,117,4.6944,133200.0,<1H OCEAN
-121.84,37.48,19.0,3068.0,608.0,1907.0,600.0,8.1069,321400.0,<1H OCEAN
-118.42,34.05,44.0,2728.0,749.0,2054.0,659.0,2.124,61900.0,<1H OCEAN
-121.49,38.56,26.0,3219,692,2699,669,3.0789,209100.0,<1H OCEAN
-122.29,37.85,20.0,1274.0,317.0,4524.0,273.0,4.7813,259700.0,<1H OCEAN
-118.25,34.05,50.0,1678,308,819,304,3.0586,135900.0,<1H OCEAN
-117.03,33.14,16.0,1921.0,313.0,894.0,296.0,4.5972,212100.0,<1H OCEAN
-120.67,35.6,18.0,2236,373.0,1195,372,1.25,500001.0,<1H OCEAN
-118.22,34.08,49.0,1944,318,579,317,4.6667,111400.0,<1H OCEAN
-117.39,34.09,32.0,3397.0,726.0,2184.0,713.0,4.3889,187800.0,<1H OCEAN
-118.41,34.22,39.0,2305,534.0,1904,484.0,5.3043,316700.0,<1H OCEAN
-119.72,36.34,22.0,797.0,218.0,645.0,219.0,2.8741,93800.0,<1H OCEAN
-118.36,34.07,29.0,3509,529.0,1804,507,2.985,210200.0,<1H OCEAN
-121.14,38.05,28.0,1316,216,563,192,2.8395,87500.0,<1H OCEAN
-117.94,34.11,38.0,2761.0,533.0,1560.0,499.0,3.2857,149800.0,<1H OCEAN
-118.11,34.08,36.0,4102.0,87.0,1967.0,67.0,4.0625,452100.0,<1H OCEAN
-118.08,33.8,47.0,1863.0,329.0,1034.0,310.0,3.96,272600.0,<1H OCEAN
-117.67,33.4,35.0,1965,531,1307,484,3.4219,131800.0,NEAR_OCEAN
-117.12,32.71,43.0,1550.0,316.0,450.0,273.0,3.697,163500.0,<1H OCEAN
-121.97,37.32,30.0,535,143.0,576,138,4.576,163900.0,<1H OCEAN
-122.42,37.8,44.0,1021.0,281.0,936.0,312.0,5.3318,327000.0,NEAR BAY
-118.47,34.0,22.0,2545.0,799.0,2714.0,775.0,2.792,190800.0,<1H OCEAN
-122.31,37.46,47.0,1390.0,311.0,1050.0,305.0,4.6912,334700.0,NEAR BAY
-118.0,34.05,36.0,2249.0,500.0,1399.0,461.0,3.6341,342300.0,<1H OCEAN
-118.18,34.02,29.0,3381.0,437.0,1357.0,396.0,3.19,210500.0,<1H OCEAN
-117.37,33.22,26.0,3427.0,601.0,2797.0,614.0,4.4972,155700.0,<1H OCEAN
-118.18,34.02,15.0,2013.0,414.0,1392.0,412.0,5.7106,271700.0,<1H OCEAN
-118.18,34.09,41.0,1445.0,475.0,1312.0,413.0,5.3697,192000.0,<1H OCEAN
-118.42,34.07,22.0,2771,458,1482,433,3.526,178200.0,<1H OCEAN
-118.22,34.16,52.0,2951.0,537.0,1751.0,490.0,8.3611,500001.0,<1H OCEAN
-117.49,34.09,24.0,3150.0,741.0,2625.0,716.0,1.0962,182500.0,<1H OCEAN
-117.67,33.5,22.0,3401.0,688.0,2032,631,2.8147,116900.0,<1H OCEAN
-118.3,34.16,25.0,1338.0,343.0,818.0,307.0,5.2965,235400.0,<1H OCEAN
-119.23,34.25,35.0,2107.0,388.0,1089.0,358.0,2.7031,73600.0,<1H OCEAN
-118.14,34.12,30.0,644.0,136.0,369.0,122.0,2.9630000000000003,202300.0,<1H OCEAN
-119.39,36.62,14.0,3571.0,584.0,1746.0,534.0,2.4852,109600.0,<1H OCEAN
-118.85,34.13,35.0,3617.0,620.0,2602.0,580.0,4.1518,308800.0,<1H OCEAN
-118.32,34.09,19.0,3226.0,763.0,2021.0,742.0,2.7156,134900.0,<1H OCEAN
-120.95,37.63,25.0,2385.0,522.0,2223.0,513.0,3.7577,192900.0,<1H OCEAN
-119.69,34.42,27.0,1210.0,311.0,850.0,303.0,2.1563,76800.0,<1H OCEAN
-121.67,39.71,14.0,3339.0,705.0,1998.0,696.0,4.2029,207000.0,<1H OCEAN
-119.8,36.77,52.0,2519.0,425.0,1084.0,344.0,4.0772,152000.0,<1H OCEAN
-117.92,34.15,8.0,4776.0,958.0,3475.0,942.0,4.0722,191.8,<1H OCEAN
-118.46,34.01,42.0,2384.0,485.0,2062.0,468.0,4.0312,156500.0,<1H OCEAN
-118.09,33.77,41.0,1472.0,363.0,1122.0,342.0,3.3929,176400.0,<1H OCEAN
-119.22,35.46,17.0,2258.0,331.0,756.0,277.0,3.286,60200.0,<1H OCEAN
-118.32,33.93,22.0,2179.0,329.0,806.0,290.0,4.8235,344700.0,<1H OCEAN
-117.0,34.03,16.0,1426.0,311.0,1015.0,293.0,5.1785,241400.0,<1H OCEAN
-118.06,34.05,50.0,661,122,393,138,3.4014,246600.0,<1H OCEAN
-120.53,37.91,31.0,3782.0,880.0,4176.0,803.0,3.4792,215400.0,<1H OCEAN
-121.77,36.68,22.0,3579.0,544.0,2568.0,485.0,3.955,119900.0,<1H OCEAN
-115.77,32.85,23.0,6489,1121,3431,1009,3.2692,143500.0,<1H OCEAN
-114.11,32.77,15.0,296.0,61.0,276.0,63.0,1.183,52600.0,<1H OCEAN
-119.32,36.23,31.0,2248.0,471.0,1310,431,3.125,125000.0,Inland
-119.71,36.75,42.0,1241.0,257.0,752.0,259.0,4.105,170800.0,<1H OCEAN
-123.21,39.14,13.0,1344.0,264.0,806.0,248.0,3.6066,126300.0,<1H OCEAN
-118.35,34.03,17.0,1627.0,277.0,1007.0,244.0,1.8612,"$86,700.00",<1H OCEAN
-118.18,33.87,42.0,2448.0,459.0,1528.0,447.0,5.4667,271400.0,<1H OCEAN
-118.2,33.92,17.0,1616.0,423.0,1548,429,5.3913,213400.0,<1H OCEAN
-117.32,34.10,29.0,1910.0,382.0,532.0,354.0,3.7857,147900.0,<1H OCEAN
-118.28,35.16,23.0,1723.0,563.0,1488.0,538.0,3.8022,98400.0,<1H OCEAN
-120.39,35.58,17.0,4552.0,981.0,2220.0,851.0,4.7386,224100.0,<1H OCEAN
-118.35,34.04,24.0,2725.0,625.0,1998.0,474.0,4.5588,214700.0,<1H OCEAN
-121.13,38.92,12.0,4338.0,674.0,2334.0,664.0,3.1967,311000.0,<1H OCEAN
-122.65,38.24,13.0,720.0,167.0,583.0,164.0,4.4568,196100.0,<1H OCEAN
-117.75,34.04,21.0,594.0,119.0,390.0,121.0,2.2679,66200.0,<1H OCEAN
-116.11,33.83,15.0,3732.0,800.0,1872.0,744.0,6.049,227100.0,Near Bay
-119.18,34.18,34.0,1640.0,345.0,913.0,332.0,1.935,83000.0,<1H OCEAN
-118.07,33.92,42.0,7337.0,1175.0,4237.0,1075.0,2.9605,205600.0,<1H OCEAN
-119.18,34.18,44.0,1273,254.0,1030,242.0,1.6654,73300.0,<1H OCEAN
-118.58,34.24,29.0,1838.0,416.0,1419,421,1.2121,49800.0,<1H OCEAN
-118.27,34.11,47.0,2194.0,385.0,898,383,5.8167,318200.0,&lt;1H OCEAN>
-119.47,36.27,12.0,2187.0,480.0,1639,462,2.8438,87900.0,<1H OCEAN
-119.33,36.14,28.0,1205.0,271.0,850.0,258.0,2.3611,58800.0,<1H OCEAN
-118.32,34.09,19.0,1964.0,469.0,1611.0,476.0,6.9315,403200.0,<1H OCEAN
-118.26,33.9,41.0,2349.0,484.0,1673.0,474.0,2.6768,148100.0,<1H OCEAN
-118.51,34.03,50.0,2599,449,1368,429,3.2647,252600.0,<1H OCEAN
-119.72,36.82,33.0,1167.0,316.0,628.0,283.0,4.8242,160800.0,<1H OCEAN
-118.3,33.84,14.0,1779.0,363.0,1150.0,346.0,4.1042,173600.0,<1H OCEAN
-117.94,33.759,40.0,2143.0,417.0,1290.0,378.0,4.5489,214800.0,<1H OCEAN
-114.94,34.83,8.0,4142.0,788.0,2617.0,741.0,3.7125,81100.0,<1H OCEAN
-122.25,37.85,52.0,1438.0,213.0,714.0,243.0,4.1386,413700.0,NEAR OCEAN
-119.85,36.61,45.0,1586.0,329.0,1010.0,312.0,3.0313,90300.0,<1H OCEAN
-117.04,32.75,30.0,2919.0,727.0,3509.0,699.0,3.3536000000000003,128100.0,<1H OCEAN
-117.0,33.69,5.0,58,17,69,14,6.3958,391300.0,<1H OCEAN
-122.48,37.79,47.0,1314.0,236.0,737.0,241.0,5.9186,345700.0,INLAND
-118.38,33.97,41,957,216,825,198,4.1657,150300.0,<1H OCEAN
-119.54,37.92,16.0,2556.0,461.0,2140.0,463.0,1.4135,80600.0,<1H OCEAN
-119.76,36.73,18.0,4605.0,908.0,2137.0,857.0,4.4545,93800.0,<1H OCEAN
-119.36,36.1,12.0,2058.0,569.0,1855.0,514.0,2.3438,101500.0,<1H OCEAN
-117.87,34.11,21.0,1980.0,578.0,2007.0,538.0,3.7091,238900.0,<1H OCEAN
-121.99,36.56,10.0,427,82,187,76,5.3704,173700.0,<1H OCEAN
-118.35,34.06,38.0,1433.0,564.0,1357,545,2.9333,87500.0,<1H OCEAN
-121.99,37.28,37.0,1981.0,328.0,1238.0,308.0,2.7253,103800.0,<1H OCEAN
-122.43,38.21,27.0,1236.0,308.0,1014,279,3.8014,396200.0,<1H OCEAN
-119.34,34.06,15.0,1410.0,254.0,889.0,260.0,3.6563,127600.0,<1H OCEAN
-118.17,33.81,52.0,906,252.0,843,251,4.044,500001.0,<1H OCEAN
-117.56,33.83,20.0,1105,282,710,283,3.0547,180100.0,<1H OCEAN
-117.17,32.74,7.0,2739.0,480.0,1387.0,431.0,7.1576,425300.0,<1H OCEAN
-122.24,38.04,43.0,5655.0,1182.0,3700,1182,3.6912,198000.0,NEAR BAY
-122.09,37.39,50.0,1839.0,449.0,1215.0,422.0,3.936,310600.0,NEAR BAY
-117.63,35.44,35.0,2238.0,451.0,1799,467,3.7841,160200.0,<1H OCEAN
-118.25,34.14,24.0,1448.0,253.0,687.0,238.0,4.7937,179600.0,<1H OCEAN
-120.86,38.5,34.0,2409.0,417.0,1520.0,393.0,2.61,126000.0,<1H OCEAN
-121.92,36.57,34.0,1657.0,329.0,832.0,305.0,3.2179,128500.0,<1H OCEAN
-118.02,33.98,44.0,2807.0,627.0,1818.0,569.0,4.5577,331300.0,<1H Ocean
-121.15,38.06,13.0,3762.0,718.0,2233.0,693.0,2.9606,90500.0,<1H OCEAN
-117.05,32.62,18.0,3615.0,598.0,1729,570,3.4821,248100.0,<1H OCEAN
-118.42,34.18,26.0,3037.0,522.0,1446.0,458.0,5.848000000000001,170800.0,&lt;1H OCEAN>
-119.57,36.54,47.0,3524.0,551.0,1774,517,1.2461,70400.0,<1H OCEAN
-121.35,38.02,20.0,1146.0,240.0,934.0,231.0,2.2361,87500.0,&lt;1H OCEAN
-117.152,33.1416,17.0,2370.0,426.0,1715,436,3.8167,184600.0,\<1H OCEAN
-119.0,34.39,25.0,3117.0,509.0,1485.0,515.0,2.7985,108000.0,<1H OCEAN
-122.25,37.82,52.0,2801.0,509.0,1480.0,460.0,3.6458,212300.0,<1H OCEAN
-117.47,34.02,31.0,2996.0,586.0,1619.0,565.0,2.4483,151800.0,<1H OCEAN
-118.17,34.07,23.0,2665.0,549.0,1374.0,507.0,6.9153,313700.0,<1H OCEAN
-121.52,39.34,16.0,1375,236,699,229,4.0842,84700.0,<1H OCEAN
-122.54,38.04,23.0,698,156,319,107,4.2891,238700.0,<1H OCEAN
-118.02,33.86,36.0,2050.0,506.0,1302.0,472.0,3.4583,155300.0,<1H OCEAN
-116.8,32.57,29.0,1415.0,290.0,928.0,276.0,4.5511,120800.0,<1H OCEAN
-119.41,36.37,14.0,2103.0,305.0,1197.0,249.0,1.6154,63600.0,<1H OCEAN
-114.6,33.69,15.0,4472.0,732.0,1714.0,634.0,2.3504,84400.0,<1H OCEAN
-118.25,33.99,31.0,3212.0,657.0,3050.0,595.0,3.7472,205200.0,<1H OCEAN
-122.13,37.68,43.0,653.0,104.0,254,105,1.9712,57500.0,INLAND
-122.57,37.99,33.0,2697,709,1953,653,2.5469,214100.0,<1H OCEAN
-118.02,33.89,44.0,869.0,176.0,444.0,170.0,2.9464,75200.0,<1H OCEAN
-118.03,34.05,29.0,3471.0,455.0,1916.0,396.0,2.7,114200.0,<1H OCEAN
-117.24,33.21,17,2950,505,1381,467,3.7216,68400.0,NEAR OCEAN
-119.33,36.27,35.0,1800.0,444.0,1865.0,422.0,3.0268,99600.0,<1H OCEAN
-117.07,32.71,19.0,3035.0,817.0,2194.0,756.0,3.05,255600.0,<1H OCEAN
-118.17,33.77,35.0,2847.0,649.0,1754.0,642.0,3.1847,169800.0,&lt;1H OCEAN&gt;
-119.74,36.73,25.0,1050.0,182.0,529.0,181.0,1.4967,66600.0,<1H OCEAN
-118.37,34.15,47.0,2625,435.0,2217,435.0,1.6842,143300.0,<1H OCEAN
-119.18,34.21,13.0,1280.0,277.0,913.0,224.0,2.9324,156100.0,<1H OCEAN
-117.06,32.76,24.0,3244.0,578.0,1658.0,570.0,3.6555,131400.0,<1H OCEAN
-117.36,33.98,8,5259.0,1207.0,3556,1157,4.3812,202300.0,<1H OCEAN
-120.89,37.59,23.0,999.0,199.0,675.0,227.0,4.4688,183000.0,<1H OCEAN
-118.39,34.20,10.0,2961.0,554.0,1647.0,514.0,1.7361,150000.0,<1H OCEAN
-119.47,35.14,38.0,625,129,506,217,3.3607,231700.0,<1H OCEAN
-121.37,38.61,15.0,560,108,345,102,3.3929,138700.0,<1H OCEAN
-123.38,38.74,24.0,3885.0,956.0,2877.0,899.0,3.1714,217200.0,NEAR OCEAN
-118.25,34.05,38.0,1178.0,255.0,2731.0,229.0,5.2627,237200.0,<1H OCEAN
-118.32,34.08,49.0,2818.0,454.0,1192.0,427.0,3.5877,319800.0,<1H OCEAN
-118.09,33.92,41.0,1856.0,316.0,671.0,310.0,3.9643,166500.0,<1H OCEAN
-119.87,36.55,35.0,1392.0,329.0,919.0,312.0,2.5481,116100.0,1H OCEAN
-119.23,35.78,17.0,5357.0,788.0,2258.0,731.0,2.2505,58300.0,<1H OCEAN
-120.85,38.42,17.0,1959.0,290.0,1041,263,4.0515,173800.0,<1H OCEAN
-117.45,34.03,22.0,1729.0,258.0,785.0,252.0,3.864,160600.0,<1H OCEAN
-121.87,37.32,16.0,2320,342,1219,355,2.5729,85000,INLAND
-119.79,36.74,49.0,5221.0,1101.0,2285.0,1022.0,3.825,166600.0,<1H OCEAN
-117.02,32.75,22.0,1804.0,383.0,990.0,363.0,4.2248,161500.0,1H OCEAN
-118.45,34.04,36.0,1889.0,358.0,1634.0,316.0,3.2143,231700.0,<1H OCEAN
-121.49,38.54,17.0,3575.0,657.0,2695.0,611.0,2.6962,93700.0,INLAND
-117.23,32.74,33.0,1031.0,124.0,435.0,118.0,3.2788,203500.0,<1H OCEAN
-118.32,34.09,37.0,897,194,608,184,4.3942,214100.0,<1H OCEAN
-119.36,36.28,28.0,550.0,117.0,377.0,91.0,2.7596,78700.0,<1H OCEAN
-122.37,37.56,40.0,3092.0,679.0,2020,599,3.6837,297400.0,NEAR BAY
-118.05,34.06,45.0,1222.0,222.0,697.0,231.0,4.5679,195000.0,<1H OCEAN
-117.2,32.73,30.0,1668.0,379.0,874.0,365.0,4.7993,253000.0,<1H OCEAN
-121.19,39.78,12.0,1801.0,352.0,941.0,341.0,1.2349,71300.0,<1H OCEAN
-119.49,36.34,19.0,2284.0,348.0,1399.0,368.0,2.1609,80700.0,<1H OCEAN
-117.74,33.91,34.0,2124.0,325.0,1033.0,310.0,3.2813,161300.0,<1H OCEAN
-122.13,39.24,30.0,2426,499.0,1337,450,3.9333,118500.0,INLAND
-117.31,34.18,23.0,4371.0,890.0,2813.0,872.0,2.6875,187500.0,<1H OCEAN
-122.24,37.98,29.0,1125.0,282.0,1225,244,2.0,159800.0,NEAR BAY
-122.06,37.39,40.0,1084.0,277.0,699.0,260.0,6.4524,441700.0,NEAR BAY
-120.83,38.49,20.0,1631.0,328.0,801.0,312.0,2.64,90000.0,<1H OCEAN
-118.42,34.03,34.0,3073.0,544.0,2362.0,531.0,2.8137,104200.0,<1H OCEAN
-118.21,33.8,40.0,1545.0,273.0,1488.0,259.0,5.0755,195900.0,<1H OCEAN
-117.04,34.11,34.0,2148.0,345.0,1010,357,3.6912,109200.0,<1H OCEAN
-121.06,39.24,16.0,1916.0,421.0,1173.0,409.0,4.0368,132300.0,inland
-121.91,36.58,25.0,5009.0,985.0,2385.0,928.0,4.4659,206000.0,<1H OCEAN
-118.37,34.13,20.0,1510.0,298.0,1050.0,296.0,4.7077,659200.0,<1H OCEAN
-118.3,34.26,15.0,7301.0,1644.0,5469.0,1574.0,5.04,500001.0,NEAR BAY
-117.7,33.64,32.0,1708.0,277.0,932.0,259.0,4.1875,203300.0,<1H OCEAN
-121.04,39.36,22.0,1578.0,292.0,711.0,284.0,4.0132,178500.0,<1H OCEAN
-121.27,39.48,18.0,6843,1552,5025,1471,1.6418,62700.0,<1H OCEAN
-117.15,32.74,6.0,850,294,742,272,4.1979,239100.0,<1H OCEAN
-119.54,37.89,10.0,2211.0,477.0,1133.0,437.0,2.7891,81200.0,<1H OCEAN
-121.99,37.28,20.0,877.0,196.0,632.0,167.0,4.1526,83100.0,<1H OCEAN
-121.42,39.5,15.0,861,119,490,114,3.8292,134800.0,<1H OCEAN
-118.03,33.83,39.0,2636.0,305.0,1510.0,270.0,3.4511,304700.0,<1H OCEAN
-119.6,37.52,39.0,1227.0,358.0,662.0,339.0,2.8929,74200.0,<1H OCEAN
-118.37,33.88,19.0,3633.0,576.0,1213.0,556.0,2.582,216600.0,<1H OCEAN
-121.14,38.69,14,6157.0,1803.0,7024.0,1732.0,4.2734,442400.0,<1H OCEAN
-118.5,34.06,31.0,1524.0,385.0,1071.0,366.0,3.192,163500.0,<1H OCEAN
-122.43,37.79,19.0,1721.0,429.0,1563.0,410.0,5.13,380500.0,NEAR BAY
-117.38,33.94,15,5610,1080,3084,1045,4.2127,284400,<1H OCEAN
-118.31,33.74,41.0,1791.0,309.0,1102,304,2.6744,139800.0,<1H OCEAN
-118.32,33.995,45.0,882.0,308.0,986.0,283.0,1.6958,56600.0,<1H OCEAN
-122.42,38.3,17.0,3118.0,584.0,1530,479,4.2433,221000.0,<1H OCEAN
-118.36,34.09,34.0,3426.0,499.0,1377.0,483.0,3.3781,184700.0,<1H OCEAN
-117.07,32.68,13.0,4428.0,855.0,2722.0,812.0,2.8846,151500.0,<1H OCEAN
-114.51,33.81,25.0,25151.0,3767.0,13390.0,4636.0,2.6111,81400.0,<1H OCEAN
-122.42,37.78,52.0,1390,297,1045,283,2.094,91800.0,NEAR BAY
-121.55,39.22,17,2549.0,387.0,1220,366.0,2.78,130800.0,INLAND
-118.01,33.8,37.0,2517.0,519.0,1522,495,3.758,206900.0,<1H OCEAN
-118.17,34.21,35.0,2362,328,1739,310,2.0938,800.7,<1H OCEAN
-118.27,34.1,35.0,2914.0,641.0,1889,630,2.1036,184900.0,<1H OCEAN
-118.36,33.94,37.0,3219.0,933.0,2358.0,877.0,4.1647,202600.0,<1H OCEAN
-117.74,33.96,15,5717.0,1221.0,3101,1199,4.8896,340700.0,<1H OCEAN
-117.04,32.66,14.0,2133.0,323.0,880.0,332.0,4.3317,186100.0,NEAR OCEAN
-120.0,37.6,45.0,1083.0,239.0,742.0,239.0,2.7444,95600.0,INLAND
-118.05,33.92,40.0,3487.0,894.0,1760.0,903.0,5.2998,186500.0,<1H OCEAN
-118.01,33.89,38.0,1463.0,334.0,935.0,317.0,1.5092,91100.0,<1H OCEAN
-117.07,32.71,30.0,5469.0,702.0,3035.0,632.0,3.9141000000000003,160900.0,INLAND
-118.2,33.87,40.0,3043.0,920.0,1789.0,852.0,2.762,84300.0,<1H OCEAN
-118.47,34.05,42.0,1885,314,1009,302,8.3014,451600.0,<1H OCEAN
-118.05,34.08,16.0,892.0,204.0,658.0,190.0,3.3936,224700.0,<1H OCEAN
-121.47,36.96,27.0,1018.0,210.0,523.0,187.0,1.2310000000000002,46200.0,INLAND
-119.16,35.34,10.0,2073.0,302.0,809.0,277.0,5.2641,87400.0,<1H OCEAN
-116.6,34.05,25.0,1085.0,199.0,744.0,206.0,4.124,117300.0,<1H OCEAN
-118.23,34.03,17.0,4912.0,1029.0,3588.0,967.0,4.3571,252000.0,<1H OCEAN
-118.34,33.94,27.0,4826.0,521.0,1825.0,472.0,5.4054,239700.0,<1H OCEAN
-120.75,40.87,17.0,1627.0,241.0,751.0,247.0,3.6938000000000004,93800.0,<1H OCEAN
-122.22,37.78,52.0,1527.0,278.0,711.0,288.0,4.6792,500001.0,NEAR BAY
-118.08,34.04,15.0,4373,744,3185,698,3.1765,271800.0,<1H OCEAN
-115.64,32.82,36.0,1062.0,246.0,778.0,220.0,3.225,132600.0,<1H OCEAN
-121.84,39.74,22.0,1466.0,337.0,961.0,326.0,3.8264,114700.0,<1H OCEAN
-119.43,36.60,52.0,2319.0,478.0,1058.0,385.0,2.1705,81900.0,<1H OCEAN
-117.42,33.95,25.0,1559.0,327.0,838.0,295.0,0.9083,115100.0,<1H OCEAN
-117.92,34.18,34.0,4870,764.0,2139,729,2.1912,78500.0,<1H OCEAN
-119.43,36.54,18.0,4138.0,703.0,1784.0,655.0,3.271,107700.0,<1H OCEAN
-122.12,39.06,28.0,956,198,587,192,2.8,99.5,NEAR BAY
-120.8,37.64,22.0,523,129,461,118,2.9375,85800.0,<1H OCEAN
-117.47,33.0,26.0,1759.0,319.0,1157.0,293.0,3.3534,141600.0,<1H OCEAN
-117.72,33.52,18.0,5875.0,853.0,2441.0,844.0,3.75,169300.0,<1H OCEAN
