longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-118.3,33.93,17.0,2744.0,536.0,1434.0,501.0,5.0,500001.0,<1H OCEAN
-118.3,34.08,52.0,1861.0,384.0,1039.0,372.0,3.875,500001.0,<1H OCEAN
-118.39,34.12,36.0,1310.0,236.0,1007.0,227.0,3.875,194100.0,<1H OCEAN
-118.3,34.08,52.0,1820.0,319.0,1001.0,322.0,2.375,107100.0,<1H OCEAN
-118.37,33.91,42.0,1237.0,236.0,658.0,227.0,4.375,225000.0,<1H OCEAN
-118.26,34.05,52.0,1527.0,322.0,1077.0,322.0,2.875,500001.0,<1H OCEAN
-118.3,34.08,36.0,1547.0,322.0,1015.0,303.0,3.1917,163500.0,<1H OCEAN
-118.23,34.05,43.0,1393.0,346.0,1650.0,338.0,3.875,194400.0,<1H OCEAN
-118.45,34.05,43.0,1263.0,236.0,775.0,221.0,3.875,253500.0,<1H OCEAN
-118.3,34.07,31.0,1988.0,388.0,1175.0,372.0,3.875,266800.0,<1H OCEAN
-118.31,33.91,43.0,1515.0,358.0,1015.0,342.0,3.125,161200.0,<1H OCEAN
-118.3,34.1,29.0,2349.0,464.0,1316.0,441.0,4.1518,214300.0,<1H OCEAN
-118.31,34.09,36.0,2078.0,468.0,1315.0,438.0,3.875,197100.0,<1H OCEAN
-118.3,34.1,35.0,1676.0,322.0,1026.0,317.0,3.1917,500001.0,<1H OCEAN
-118.31,34.09,42.0,1239.0,222.0,719.0,214.0,3.1917,143300.0,<1H OCEAN
-117.06,32.71,16.0,1237.0,331.0,1113.0,336.0,3.875,154300.0,<1H OCEAN
-118.31,34.08,52.0,1510.0,245.0,702.0,239.0,3.875,500001.0,<1H OCEAN
-118.37,34.07,52.0,2344.0,464.0,1314.0,456.0,3.1917,500001.0,<1H OCEAN
-118.38,33.91,29.0,1336.0,250.0,697.0,250.0,4.375,191700.0,<1H OCEAN
-118.3,34.08,52.0,1860.0,389.0,1050.0,372.0,3.875,192300.0,<1H OCEAN
-117.08,32.57,15.0,1913.0,330.0,1025.0,317.0,3.875,173800.0,<1H OCEAN
-118.34,33.98,35.0,1571.0,315.0,1094.0,303.0,2.3661,100000.0,<1H OCEAN
-118.36,34.08,35.0,1863.0,384.0,1176.0,355.0,2.3661,118800.0,<1H OCEAN
-118.47,34.03,36.0,1303.0,236.0,1007.0,227.0,3.875,238500.0,<1H OCEAN
-118.4,34.12,52.0,1273.0,236.0,1050.0,229.0,3.875,191700.0,<1H OCEAN
-118.47,34.02,29.0,1977.0,349.0,1015.0,345.0,3.1917,500001.0,<1H OCEAN
-118.38,34.03,42.0,1863.0,409.0,1255.0,408.0,3.875,214200.0,<1H OCEAN
-118.37,34.07,52.0,1709.0,342.0,1023.0,322.0,2.875,142900.0,<1H OCEAN
-118.3,34.07,52.0,2017.0,372.0,1050.0,355.0,2.3661,142100.0,<1H OCEAN
-118.46,34.07,52.0,1505.0,434.0,1258.0,416.0,3.0,500001.0,<1H OCEAN
-118.31,33.94,33.0,1216.0,296.0,914.0,292.0,3.1917,500001.0,<1H OCEAN
-118.37,34.08,52.0,2229.0,417.0,1167.0,393.0,3.1917,500001.0,<1H OCEAN
-118.3,34.08,52.0,1820.0,322.0,914.0,307.0,3.1917,500001.0,<1H OCEAN
-118.3,34.07,52.0,1991.0,431.0,1098.0,416.0,3.875,500001.0,<1H OCEAN
-118.39,34.07,42.0,1232.0,236.0,731.0,227.0,3.875,192900.0,<1H OCEAN
-118.31,34.09,36.0,1651.0,372.0,1166.0,355.0,2.3661,118800.0,<1H OCEAN
-118.3,34.07,52.0,1685.0,434.0,1806.0,416.0,3.875,253500.0,<1H OCEAN
-118.3,34.07,52.0,1867.0,389.0,1050.0,372.0,3.875,238500.0,<1H OCEAN
-118.32,33.93,35.0,1651.0,357.0,1447.0,338.0,3.875,192300.0,<1H OCEAN
-118.3,34.07,52.0,1863.0,409.0,1070.0,372.0,3.875,191300.0,<1H OCEAN
-118.28,33.91,36.0,2106.0,408.0,1430.0,408.0,3.875,166900.0,<1H OCEAN
-118.3,34.08,36.0,1377.0,236.0,791.0,231.0,4.0132,176100.0,<1H OCEAN
-118.3,34.1,29.0,1354.0,303.0,1125.0,293.0,3.1917,157500.0,<1H OCEAN
-118.3,34.07,52.0,1910.0,402.0,1052.0,385.0,3.938,205000.0,<1H OCEAN
-118.31,34.08,52.0,1510.0,322.0,1117.0,322.0,3.875,500001.0,<1H OCEAN
-118.27,34.06,52.0,1661.0,358.0,1015.0,349.0,3.875,197100.0,<1H OCEAN
-118.35,34.08,36.0,1285.0,235.0,1003.0,227.0,3.875,192000.0,<1H OCEAN
-118.06,33.82,52.0,1551.0,322.0,1009.0,322.0,3.1917,137500.0,<1H OCEAN
-118.3,34.07,15.0,2667.0,541.0,1749.0,505.0,4.1518,232100.0,<1H OCEAN
-118.3,34.07,52.0,2192.0,385.0,1006.0,382.0,3.1912,150000.0,<1H OCEAN
-118.27,34.05,42.0,1731.0,322.0,1006.0,322.0,3.1917,500001.0,<1H OCEAN
-118.28,34.02,36.0,1501.0,319.0,1025.0,303.0,3.875,500001.0,<1H OCEAN
-118.3,34.08,52.0,2664.0,598.0,1551.0,576.0,3.875,500001.0,<1H OCEAN
-119.46,36.91,17.0,2951.0,543.0,1509.0,517.0,3.125,112500.0,<1H OCEAN
-118.37,34.08,52.0,1890.0,389.0,1050.0,372.0,2.9344,142900.0,<1H OCEAN
-118.37,34.08,52.0,1683.0,389.0,1006.0,375.0,2.9688,150000.0,<1H OCEAN
-118.3,34.07,52.0,1563.0,356.0,1235.0,338.0,3.3,150000.0,<1H OCEAN
-118.39,34.08,52.0,1549.0,322.0,1097.0,312.0,3.1917,500001.0,<1H OCEAN
-118.4,34.12,36.0,1428.0,320.0,1007.0,322.0,3.875,191300.0,<1H OCEAN
-118.16,33.77,52.0,1487.0,331.0,1025.0,303.0,3.1917,500001.0,<1H OCEAN
-118.3,34.07,52.0,1683.0,389.0,1050.0,372.0,3.875,191300.0,<1H OCEAN
-118.22,33.79,43.0,1236.0,320.0,1025.0,303.0,3.1917,142100.0,<1H OCEAN
-118.3,33.91,26.0,2316.0,429.0,1239.0,416.0,4.375,214300.0,<1H OCEAN
-118.36,34.08,52.0,3106.0,617.0,1636.0,601.0,3.875,500001.0,<1H OCEAN
-118.28,34.08,52.0,2033.0,420.0,1102.0,408.0,3.875,191300.0,<1H OCEAN
-118.4,34.14,30.0,1771.0,429.0,1239.0,416.0,3.1917,156800.0,<1H OCEAN
-118.44,34.02,36.0,1723.0,320.0,1109.0,303.0,3.225,500001.0,<1H OCEAN
-118.34,34.08,52.0,1527.0,322.0,1006.0,322.0,3.1917,500001.0,<1H OCEAN
-118.37,34.08,52.0,1547.0,322.0,1007.0,322.0,2.3661,122300.0,<1H OCEAN
-118.3,34.07,52.0,1509.0,332.0,1135.0,309.0,3.875,214200.0,<1H OCEAN
-118.3,34.07,52.0,1601.0,348.0,1050.0,322.0,2.3088,500001.0,<1H OCEAN
-118.3,34.08,52.0,1667.0,322.0,1039.0,303.0,2.875,128100.0,<1H OCEAN
-118.37,34.08,52.0,1839.0,416.0,1505.0,393.0,3.875,214200.0,<1H OCEAN
-118.3,34.1,36.0,1683.0,389.0,1029.0,363.0,3.875,191300.0,<1H OCEAN
-118.36,34.09,36.0,1651.0,358.0,1015.0,336.0,3.875,500001.0,<1H OCEAN
-118.34,34.08,19.0,1473.0,310.0,1094.0,282.0,4.375,214200.0,<1H OCEAN
-118.36,34.08,52.0,1289.0,262.0,1004.0,248.0,3.1917,500001.0,<1H OCEAN
-118.36,34.09,35.0,1285.0,236.0,1018.0,237.0,3.875,191300.0,<1H OCEAN
-118.36,34.07,52.0,1544.0,322.0,1073.0,317.0,3.1917,500001.0,<1H OCEAN
-118.3,34.07,52.0,1820.0,319.0,1007.0,303.0,2.3661,118800.0,<1H OCEAN
-118.43,34.19,36.0,1024.0,190.0,496.0,177.0,3.875,500001.0,<1H OCEAN
-118.3,34.07,15.0,1707.0,342.0,1135.0,335.0,4.375,212500.0,<1H OCEAN
-118.34,33.91,36.0,1212.0,208.0,693.0,211.0,4.625,184200.0,<1H OCEAN
-118.34,33.92,34.0,2660.0,542.0,1668.0,501.0,2.875,152500.0,<1H OCEAN
-118.37,33.91,35.0,1877.0,322.0,1023.0,303.0,4.0132,191300.0,<1H OCEAN
-118.36,34.08,52.0,1611.0,360.0,1083.0,353.0,2.875,500001.0,<1H OCEAN
-118.37,34.08,52.0,1820.0,319.0,1003.0,303.0,2.3661,500001.0,<1H OCEAN
-118.36,34.08,52.0,1283.0,236.0,658.0,221.0,2.875,150000.0,<1H OCEAN
-118.14,33.76,52.0,1509.0,322.0,914.0,307.0,2.7857,500001.0,<1H OCEAN
-118.3,34.09,36.0,1274.0,236.0,773.0,221.0,3.875,186800.0,<1H OCEAN
-119.72,36.77,38.0,1310.0,225.0,874.0,216.0,2.375,87500.0,<1H OCEAN
-118.33,34.08,52.0,1469.0,292.0,1003.0,284.0,3.875,173400.0,<1H OCEAN
-118.3,34.08,52.0,1507.0,322.0,1023.0,317.0,3.875,253500.0,<1H OCEAN
-118.3,34.1,29.0,1456.0,282.0,1039.0,270.0,2.875,142100.0,<1H OCEAN
-119.47,36.61,17.0,2677.0,502.0,1530.0,496.0,3.1917,103500.0,<1H OCEAN
-118.3,34.1,29.0,1509.0,322.0,1007.0,322.0,3.875,222100.0,<1H OCEAN
-118.3,34.1,29.0,1526.0,338.0,1025.0,303.0,3.1917,500001.0,<1H OCEAN
-118.3,34.08,52.0,1527.0,322.0,1041.0,319.0,3.1917,500001.0,<1H OCEAN
-118.31,34.09,36.0,1861.0,372.0,1171.0,357.0,3.875,500001.0,<1H OCEAN
-118.3,34.07,52.0,1820.0,300.0,806.0,270.0,3.875,500001.0,<1H OCEAN
-118.3,34.08,52.0,1661.0,433.0,1650.0,422.0,3.1917,500001.0,<1H OCEAN
-118.37,33.91,44.0,1431.0,329.0,1025.0,317.0,3.1917,500001.0,<1H OCEAN
-118.3,34.1,29.0,1861.0,464.0,1464.0,479.0,3.875,216100.0,<1H OCEAN
-118.38,34.02,45.0,1432.0,303.0,767.0,277.0,3.1917,500001.0,<1H OCEAN
-118.3,34.08,52.0,1449.0,370.0,1165.0,353.0,3.0,150000.0,<1H OCEAN
-117.04,33.01,15.0,2610.0,479.0,1165.0,464.0,4.0,193800.0,<1H OCEAN
-118.36,34.07,52.0,1820.0,319.0,1005.0,322.0,3.1917,500001.0,<1H OCEAN
-118.3,34.07,52.0,1820.0,319.0,914.0,307.0,3.1917,500001.0,<1H OCEAN
-118.3,34.08,52.0,1820.0,322.0,914.0,317.0,3.1917,500001.0,<1H OCEAN
-118.3,34.08,52.0,1669.0,322.0,1015.0,302.0,2.875,500001.0,<1H OCEAN
-118.38,34.14,36.0,1212.0,268.0,1084.0,259.0,3.875,500001.0,<1H OCEAN
-118.34,33.91,29.0,1934.0,389.0,1175.0,372.0,3.875,191700.0,<1H OCEAN
-118.35,34.08,52.0,1864.0,409.0,1356.0,398.0,3.875,234700.0,<1H OCEAN
-118.37,34.08,52.0,1551.0,282.0,1039.0,252.0,3.1917,500001.0,<1H OCEAN
-118.3,34.08,38.0,1107.0,226.0,875.0,214.0,3.875,183300.0,<1H OCEAN
-118.3,34.08,52.0,1233.0,320.0,1002.0,322.0,3.1917,500001.0,<1H OCEAN
-118.3,34.1,36.0,1430.0,332.0,1003.0,303.0,3.5486,500001.0,<1H OCEAN
-118.3,34.08,33.0,1861.0,372.0,1161.0,372.0,4.375,229800.0,<1H OCEAN
-118.37,34.08,52.0,1715.0,326.0,1025.0,317.0,3.1917,500001.0,<1H OCEAN
-118.17,33.91,36.0,1569.0,360.0,1351.0,356.0,3.875,191300.0,<1H OCEAN
-118.34,33.91,36.0,1915.0,332.0,1050.0,319.0,3.6042,182100.0,<1H OCEAN
-118.3,34.07,52.0,1627.0,322.0,1077.0,322.0,4.0,500001.0,<1H OCEAN
-118.31,34.08,52.0,1527.0,322.0,1025.0,303.0,3.1917,500001.0,<1H OCEAN
-118.37,34.08,52.0,1820.0,319.0,1009.0,307.0,3.875,500001.0,<1H OCEAN
-118.24,34.05,42.0,1870.0,463.0,1313.0,441.0,3.875,191300.0,<1H OCEAN
-118.36,34.07,36.0,1316.0,326.0,1025.0,322.0,3.875,191300.0,<1H OCEAN
-118.36,34.09,37.0,1237.0,252.0,717.0,239.0,3.875,191300.0,<1H OCEAN
-118.37,34.08,52.0,1912.0,369.0,1050.0,355.0,3.875,192300.0,<1H OCEAN
-118.36,34.08,52.0,1820.0,319.0,1075.0,303.0,3.875,500001.0,<1H OCEAN
-118.3,34.07,52.0,1861.0,360.0,1273.0,355.0,3.875,500001.0,<1H OCEAN
-118.09,34.13,36.0,1212.0,222.0,717.0,214.0,3.875,218600.0,<1H OCEAN
-118.19,34.12,38.0,1302.0,197.0,609.0,176.0,3.875,191700.0,<1H OCEAN
-118.38,34.04,33.0,1660.0,320.0,862.0,303.0,3.1917,500001.0,<1H OCEAN
-118.24,34.05,50.0,2519.0,496.0,1536.0,500.0,3.1917,500001.0,<1H OCEAN
-119.81,36.77,52.0,1741.0,347.0,1023.0,322.0,2.875,103100.0,<1H OCEAN
-118.33,34.08,43.0,1239.0,261.0,1122.0,255.0,3.875,191300.0,<1H OCEAN
-118.3,34.08,52.0,1820.0,319.0,1004.0,307.0,3.1917,500001.0,<1H OCEAN
-118.34,34.08,52.0,1820.0,319.0,1000.0,303.0,3.1917,500001.0,<1H OCEAN
-118.29,33.91,24.0,2016.0,372.0,1175.0,357.0,3.875,191100.0,<1H OCEAN
-118.3,34.1,29.0,1423.0,293.0,914.0,273.0,3.875,194100.0,<1H OCEAN
-118.37,34.08,52.0,1504.0,316.0,946.0,298.0,3.875,500001.0,<1H OCEAN
-118.35,33.92,32.0,1496.0,350.0,1212.0,344.0,2.3661,103100.0,<1H OCEAN
-118.39,33.92,27.0,1401.0,326.0,1025.0,317.0,3.875,191300.0,<1H OCEAN
-118.3,34.07,33.0,1944.0,349.0,1023.0,345.0,2.375,137500.0,<1H OCEAN
-118.38,34.07,52.0,1820.0,319.0,1001.0,303.0,2.875,500001.0,<1H OCEAN
-118.22,33.77,52.0,1506.0,329.0,1015.0,303.0,3.1917,500001.0,<1H OCEAN
-118.3,34.07,52.0,1664.0,394.0,1039.0,372.0,2.7857,500001.0,<1H OCEAN
-118.3,34.07,52.0,1509.0,261.0,1025.0,248.0,2.875,150000.0,<1H OCEAN
-118.34,33.91,19.0,2677.0,534.0,1630.0,501.0,4.1518,253500.0,<1H OCEAN
-118.37,33.91,41.0,1517.0,332.0,1135.0,319.0,3.875,191800.0,<1H OCEAN
-118.3,34.07,52.0,1469,370,1050,356,3.875,500001.0,<1H OCEAN
-118.3,34.07,19.0,1551.0,322.0,1144.0,309.0,3.125,178100.0,<1H OCEAN
-118.38,34.03,52.0,1682.0,322.0,1023.0,317.0,3.1917,500001.0,<1H OCEAN
-118.3,33.94,36.0,1284.0,222.0,697.0,217.0,3.875,191300.0,<1H OCEAN
-118.3,34.07,36.0,1551.0,387.0,1239.0,375.0,3.875,191300.0,<1H OCEAN
-118.33,34.08,52.0,1916.0,375.0,1050.0,372.0,3.875,500001.0,<1H OCEAN
-118.3,34.08,52.0,1820.0,319.0,1003.0,303.0,3.1917,500001.0,<1H OCEAN
-118.37,34.08,52.0,1820.0,319.0,1001.0,322.0,3.1917,500001.0,<1H OCEAN
-118.37,34.08,52.0,1683.0,389.0,1056.0,372.0,2.875,151300.0,<1H OCEAN
-118.36,34.06,43.0,1666.0,313.0,1179.0,305.0,3.875,191500.0,<1H OCEAN
-118.24,34.05,38.0,1108.0,214.0,733.0,214.0,3.875,238500.0,<1H OCEAN
-118.39,34.09,36.0,1212.0,208.0,601,198,4.375,212500.0,<1H OCEAN
-118.33,34.08,43.0,1572.0,389.0,1245.0,372.0,3.875,191100.0,<1H OCEAN
-118.16,33.77,52.0,1527.0,322.0,1023.0,317.0,3.1917,500001.0,<1H OCEAN
-118.34,33.93,45.0,1517.0,322.0,1023.0,317.0,3.1917,151100.0,<1H OCEAN
-118.3,34.1,29.0,1335.0,236.0,702.0,233.0,2.875,146900.0,<1H OCEAN
-118.31,34.05,29.0,1619.0,322.0,1075.0,302.0,2.3661,100000.0,<1H OCEAN
-118.16,33.77,52.0,1820.0,389.0,1050.0,372.0,3.0,500001.0,<1H OCEAN
-118.37,34.08,52.0,1687.0,322.0,1023.0,317.0,3.875,500001.0,<1H OCEAN
-118.37,34.08,52.0,1527.0,322.0,1039.0,322.0,3.1917,500001.0,<1H OCEAN
-118.38,34.03,16.0,2072.0,397.0,1233.0,386.0,3.875,500001.0,<1H OCEAN
-118.37,33.91,27.0,2671.0,505.0,1432.0,456.0,4.1518,287500.0,<1H OCEAN
-118.35,34.08,52.0,1279.0,244.0,808.0,237.0,3.875,500001.0,<1H OCEAN
-118.3,34.07,52.0,1868.0,409.0,1026.0,393.0,3.875,191300.0,<1H OCEAN
-118.33,33.93,36.0,1231.0,236.0,658.0,227.0,3.875,191300.0,<1H OCEAN
-118.3,34.07,52.0,1738.0,343.0,1025.0,322.0,3.1917,500001.0,<1H OCEAN
-118.3,34.1,36.0,1319.0,303.0,1003.0,292.0,3.5486,500001.0,<1H OCEAN
-118.3,34.08,36.0,1864.0,335.0,1005.0,320.0,3.875,500001.0,<1H OCEAN
-118.3,34.07,36.0,2187.0,429.0,1052.0,393.0,3.875,191700.0,<1H OCEAN
-118.36,34.07,52.0,1525.0,358.0,1015.0,336.0,3.875,500001.0,<1H OCEAN
-118.3,34.1,29.0,1465.0,357.0,1025.0,344.0,2.9333,161900.0,<1H OCEAN
-118.3,34.08,52.0,1820.0,319.0,1005.0,322.0,3.1917,500001.0,<1H OCEAN
-118.37,34.08,52.0,1865.0,372.0,1050.0,355.0,2.9344,153100.0,<1H OCEAN
-118.36,33.91,36.0,2165.0,505.0,1537.0,472.0,3.875,500001.0,<1H OCEAN
-118.06,33.82,52.0,1374.0,271.0,1050.0,258.0,2.7857,500001.0,<1H OCEAN
-117.08,32.57,22.0,1746.0,429.0,1056.0,393.0,3.875,146300.0,<1H OCEAN
-118.3,34.09,37.0,1293.0,303.0,1015.0,292.0,3.875,191900.0,<1H OCEAN
-118.32,34.08,29.0,1232.0,228.0,661.0,214.0,3.875,191300.0,<1H OCEAN
-118.34,33.91,34.0,1312.0,236.0,702.0,238.0,3.875,191300.0,<1H OCEAN
-118.34,33.93,36.0,1957.0,389.0,1230.0,372.0,3.875,191300.0,<1H OCEAN
-118.4,34.12,36.0,1551.0,322.0,1001.0,322.0,3.1917,157500.0,<1H OCEAN
-118.36,34.08,52.0,1687.0,322.0,1023.0,303.0,2.3661,500001.0,<1H OCEAN
-118.3,34.1,29.0,1619.0,322.0,1079.0,322.0,3.875,202200.0,<1H OCEAN
-118.34,33.93,26.0,3544.0,707.0,2206,669,3.875,214200.0,<1H OCEAN
-118.33,34.08,52.0,1683.0,322.0,1052.0,322.0,3.875,500001.0,<1H OCEAN
-118.37,34.08,52.0,1551,384,1231,372,2.3661,500001.0,<1H OCEAN
-118.39,34.15,52.0,1820.0,356.0,1163.0,352.0,3.875,500001.0,<1H OCEAN
-118.3,34.08,52.0,1687.0,322.0,1023.0,309.0,3.6042,500001.0,<1H OCEAN
-118.34,33.91,52.0,1542.0,322.0,1097.0,312.0,3.1917,184200.0,<1H OCEAN
-118.36,34.07,52.0,2345.0,505.0,1437.0,479.0,3.225,500001.0,<1H OCEAN
-118.31,34.08,52.0,1862.0,344.0,1005.0,335.0,3.875,214200.0,<1H OCEAN
-118.3,34.08,52.0,1239.0,236.0,658.0,227.0,4.375,214200.0,<1H OCEAN
-119.59,36.31,25.0,1505.0,320.0,938.0,303.0,2.375,75000.0,<1H OCEAN
-118.38,34.08,52.0,1374,309,1040,307,2.875,500001.0,<1H OCEAN
-118.17,34.08,52.0,3039.0,616.0,1537.0,594.0,3.875,500001.0,<1H OCEAN
-118.3,34.08,52.0,1743.0,332.0,1020.0,317.0,3.1917,150700.0,<1H OCEAN
-118.32,34.09,36.0,1723.0,369.0,1165.0,356.0,3.6042,500001.0,<1H OCEAN
-119.25,34.28,15.0,5612.0,1283.0,1015.0,472.0,1.4936,66900.0,<1H OCEAN
-118.3,34.1,29.0,1528.0,322.0,1003.0,322.0,3.6042,212500.0,<1H OCEAN
-118.3,34.08,52.0,1425.0,320.0,862.0,292.0,3.4375,500001.0,<1H OCEAN
-118.14,34.06,36.0,1551.0,297.0,1015.0,283.0,3.5486,194300.0,<1H OCEAN
-119.49,36.31,26.0,1632.0,309.0,1023.0,292.0,2.875,81300.0,<1H OCEAN
-118.3,34.07,36.0,2311.0,475.0,1259.0,435.0,3.875,253800.0,<1H OCEAN
-118.3,34.07,52.0,1780.0,322.0,914.0,317.0,3.1917,500001.0,<1H OCEAN
-118.32,34.09,38.0,2323.0,479.0,1658.0,462.0,3.875,191500.0,<1H OCEAN
-118.3,34.07,52.0,1666.0,358.0,1015.0,336.0,3.875,500001.0,<1H OCEAN
-118.28,34.06,36.0,1487.0,331.0,1041.0,322.0,3.875,191700.0,<1H OCEAN
-118.35,34.08,52.0,1668.0,322.0,1023.0,303.0,3.1917,500001.0,<1H OCEAN
-118.3,34.07,52.0,1684.0,322.0,1025.0,302.0,4.125,157500.0,<1H OCEAN
-118.37,34.07,52.0,1548.0,322.0,1074.0,322.0,3.5486,500001.0,<1H OCEAN
-119.72,36.77,17.0,2677.0,502.0,1537.0,484.0,3.1917,104500.0,<1H OCEAN
-118.35,33.91,26.0,1839.0,409.0,1175.0,408.0,3.875,191300.0,<1H OCEAN
-118.3,33.94,28.0,1036.0,199.0,862.0,172.0,4.0,187500.0,<1H OCEAN
-118.38,34.03,33.0,1467.0,316.0,1015.0,298.0,3.7917,187500.0,<1H OCEAN
-118.34,34.08,52.0,1684.0,389.0,1102.0,375.0,3.225,166700.0,<1H OCEAN
-118.3,33.93,30.0,1551.0,358.0,1018.0,345.0,3.875,186900.0,<1H OCEAN
-118.36,34.08,52.0,1551.0,343.0,1039.0,329.0,3.875,181300.0,<1H OCEAN
-118.36,34.08,52.0,1527.0,322.0,1007.0,322.0,3.875,500001.0,<1H OCEAN
-118.31,34.08,43.0,1672.0,337.0,1029.0,322.0,3.875,263100.0,<1H OCEAN
-118.3,34.1,29.0,1254.0,244.0,747.0,232.0,2.875,142100.0,<1H OCEAN
-119.72,36.83,38.0,1129.0,238.0,731.0,227.0,2.875,81300.0,<1H OCEAN
-117.06,32.71,36.0,1233.0,236.0,658.0,227.0,3.5,157900.0,<1H OCEAN
-118.3,34.07,52.0,1913.0,399.0,1174.0,384.0,3.875,197900.0,<1H OCEAN
-118.3,34.08,52.0,1507.0,329.0,1022.0,322.0,4.375,206900.0,<1H OCEAN
-118.37,34.09,41.0,1374.0,297.0,914.0,292.0,3.225,182100.0,<1H OCEAN
-118.3,34.08,52.0,1820.0,319.0,914.0,307.0,3.1917,500001.0,<1H OCEAN
-118.3,34.08,52.0,1687.0,322.0,914.0,317.0,2.875,150000.0,<1H OCEAN
-118.36,34.08,52.0,1490.0,340.0,1015.0,303.0,3.125,150000.0,<1H OCEAN
-118.31,34.08,52.0,1820.0,319.0,1002.0,307.0,3.1917,500001.0,<1H OCEAN
-118.31,34.08,52.0,1680.0,322.0,1023.0,322.0,2.7857,118800.0,<1H OCEAN
-118.36,34.08,36.0,1887.0,335.0,1015.0,317.0,2.875,137500.0,<1H OCEAN
-118.37,34.10,52.0,1688.0,322.0,1074.0,322.0,3.1917,500001.0,<1H OCEAN
-118.3,34.07,52.0,1684.0,389.0,1023.0,372.0,3.875,253100.0,<1H OCEAN
-118.3,34.1,29.0,1820.0,358.0,1069.0,346.0,3.875,163500.0,<1H OCEAN
-118.37,34.08,52.0,1661.0,358.0,1015.0,336.0,3.875,500001.0,<1H OCEAN
-118.36,33.82,43.0,1233.0,222.0,704.0,215.0,3.1917,176300.0,<1H OCEAN
-118.37,34.08,52.0,1669.0,282.0,775.0,267.0,3.875,191300.0,<1H OCEAN
-118.34,34.09,38.0,1129.0,233.0,672.0,233.0,3.875,191300.0,<1H OCEAN
-118.36,34.07,42.0,1510.0,309.0,1025.0,303.0,3.375,191300.0,<1H OCEAN
-118.3,34.07,17.0,1236.0,320.0,1035.0,302.0,3.1917,150000.0,<1H OCEAN
-118.08,34.07,52.0,1915.0,409.0,1077.0,372.0,3.875,253800.0,<1H OCEAN
-118.3,34.1,29.0,1233.0,320.0,1025.0,303.0,3.1917,157500.0,<1H OCEAN
-119.57,36.58,52.0,1283.0,244.0,775.0,244.0,2.875,103100.0,<1H OCEAN
-118.34,33.93,36.0,1961.0,389.0,1030.0,372.0,3.875,191300.0,<1H OCEAN
-118.36,34.08,52.0,1686.0,322.0,1025.0,322.0,3.0,500001.0,<1H OCEAN
-118.36,34.07,52.0,2233.0,389.0,1003.0,375.0,3.875,253800.0,<1H OCEAN
-118.3,33.91,30.0,1744.0,332.0,1023.0,322.0,3.0,161900.0,<1H OCEAN
-118.39,34.16,36.0,1334.0,239.0,697.0,227.0,3.875,500001.0,<1H OCEAN
-118.3,34.07,52.0,1687.0,322.0,1023.0,307.0,3.1917,500001.0,<1H OCEAN
-118.3,34.08,52.0,2226.0,429.0,1052.0,408.0,3.1917,157500.0,<1H OCEAN
-118.15,33.77,52.0,1527.0,322.0,1026.0,317.0,3.1917,500001.0,<1H OCEAN
-118.37,34.08,52.0,1867.0,335.0,1015.0,336.0,2.875,142100.0,<1H OCEAN
-118.3,34.07,52.0,1505.0,358.0,1025.0,344.0,3.875,500001.0,<1H OCEAN
-118.22,34.05,40.0,1373.0,236.0,702.0,224.0,3.875,500001.0,<1H OCEAN
-118.3,34.1,29.0,1661.0,429.0,1015.0,401.0,3.5486,173100.0,<1H OCEAN
-118.34,33.93,19.0,2239.0,388.0,1026.0,368.0,4.125,218600.0,<1H OCEAN
-118.36,34.07,52.0,1864,409,1074,372,3.875,500001.0,<1H OCEAN
-118.3,34.08,52.0,2034.0,349.0,1006.0,345.0,3.875,289100.0,<1H OCEAN
-118.31,34.09,37.0,1432.0,325.0,1001.0,322.0,2.875,150000.0,<1H OCEAN
-118.38,34.03,29.0,1877.0,409.0,1175.0,394.0,2.9344,142500.0,<1H OCEAN
-118.46,34.07,52.0,1820.0,319.0,914.0,307.0,3.875,500001.0,<1H OCEAN
-118.37,34.21,43.0,1289.0,222.0,765.0,218.0,3.875,253300.0,<1H OCEAN
-118.47,34.02,44.0,1317.0,308.0,1025.0,303.0,2.875,500001.0,<1H OCEAN
-118.37,34.08,52.0,1890.0,407.0,1006.0,392.0,3.875,200.6,<1H OCEAN
-118.34,33.91,38.0,1513.0,332.0,1135.0,318.0,2.2708,500001.0,<1H OCEAN
-118.38,34.03,36.0,2047.0,365.0,1310.0,352.0,3.9333,200000.0,<1H OCEAN
-118.34,33.91,30.0,2079.0,389.0,1351.0,372.0,3.875,191300.0,<1H OCEAN
-119.03,35.37,25.0,2514.0,454.0,1463.0,429.0,2.875,100000.0,<1H OCEAN
-118.3,33.91,26.0,1709.0,351.0,1135.0,340.0,3.1917,152500.0,<1H OCEAN
-118.3,33.91,35.0,2311.0,464.0,1430.0,463.0,3.875,253500.0,<1H OCEAN
-118.28,34.08,52.0,1684.0,389.0,1028.0,368.0,3.875,246100.0,<1H OCEAN
-118.38,34.07,52.0,1996.0,406.0,1354.0,390.0,3.875,500001.0,<1H OCEAN
-118.3,34.1,29.0,1664.0,337.0,1015.0,303.0,2.875,150000.0,<1H OCEAN
-118.3,33.91,34.0,1436.0,262.0,1015.0,258.0,3.875,218600.0,<1H OCEAN
