prefix,suffix,response
"longitude = -122.35, latitude = 37.57, housing_median_age = 52.0, total_rooms = 2059.0, total_bedrooms = 345.0, population = 800.0, households = 308.0, median_house_value = 500001.0, ocean_proximity = NEAR OCEAN",median_income = 4.97,median_income = 5.2773
"longitude = -121.28, latitude = 38.67, housing_median_age = 29.0, total_rooms = 1087.0, total_bedrooms = 174.0, population = 430.0, households = 174.0, median_house_value = 158800.0, ocean_proximity = INLAND",median_income = 4.3625,median_income = 2.625
"longitude = -117.24, latitude = 32.79, housing_median_age = 17.0, total_rooms = 1149.0, total_bedrooms = 266.0, population = 403.0, households = 228.0, median_house_value = 241700.0, ocean_proximity = NEAR OCEAN",median_income = 4.1652,median_income = 4.0132
"longitude = -121.9, latitude = 37.33, housing_median_age = 34.0, total_rooms = 197.0, total_bedrooms = 44.0, population = 152.0, households = 47.0, median_house_value = 200000.0, ocean_proximity = <1H OCEAN",median_income = 4.05,median_income = 4.5833
"longitude = -118.29, latitude = 33.71, housing_median_age = 31.0, total_rooms = 2809.0, total_bedrooms = 666.0, population = 1316.0, households = 633.0, median_house_value = 303800.0, ocean_proximity = NEAR OCEAN",median_income = 4.5606,median_income = 4.2639
"longitude = -116.87, latitude = 32.72, housing_median_age = 13.0, total_rooms = 3268.0, total_bedrooms = 491.0, population = 1431.0, households = 503.0, median_house_value = 259900.0, ocean_proximity = <1H OCEAN",median_income = 5.7652,median_income = 3.1917
"longitude = -117.95, latitude = 33.63, housing_median_age = 27.0, total_rooms = 2489.0, total_bedrooms = 481.0, population = 1082.0, households = 443.0, median_house_value = 358800.0, ocean_proximity = <1H OCEAN",median_income = 5.8777,median_income = 4.8811
"longitude = -117.97, latitude = 34.01, housing_median_age = 33.0, total_rooms = 3530.0, total_bedrooms = 700.0, population = 2959.0, households = 679.0, median_house_value = 152900.0, ocean_proximity = <1H OCEAN",median_income = 3.7459,median_income = 3.6639
"longitude = -118.29, latitude = 34.25, housing_median_age = 19.0, total_rooms = 1988.0, total_bedrooms = 594.0, population = 1399.0, households = 527.0, median_house_value = 175000.0, ocean_proximity = <1H OCEAN",median_income = 2.4727,median_income = 3.3438
"longitude = -118.41, latitude = 33.92, housing_median_age = 32.0, total_rooms = 2590.0, total_bedrooms = 607.0, population = 1132.0, households = 555.0, median_house_value = 358000.0, ocean_proximity = <1H OCEAN",median_income = 4.2333,median_income = 4.875
"longitude = -118.14, latitude = 33.95, housing_median_age = 42.0, total_rooms = 1413.0, total_bedrooms = 228.0, population = 630.0, households = 219.0, median_house_value = 300000.0, ocean_proximity = <1H OCEAN",median_income = 6.8564,median_income = 4.0368
"longitude = -120.49, latitude = 37.28, housing_median_age = 11.0, total_rooms = 1721.0, total_bedrooms = 381.0, population = 1708.0, households = 373.0, median_house_value = 57100.0, ocean_proximity = INLAND",median_income = 1.9535,median_income = 2.0096
"longitude = -122.7, latitude = 38.36, housing_median_age = 11.0, total_rooms = 5817.0, total_bedrooms = 878.0, population = 2538.0, households = 876.0, median_house_value = 227100.0, ocean_proximity = <1H OCEAN",median_income = 4.221,median_income = 4.125
"longitude = -118.16, latitude = 34.19, housing_median_age = 40.0, total_rooms = 1840.0, total_bedrooms = 358.0, population = 1218.0, households = 347.0, median_house_value = 177900.0, ocean_proximity = <1H OCEAN",median_income = 4.25,median_income = 3.1917
