prefix,suffix,response
"target = 1, alcohol = 13.72, ash = 2.5, alcalinity_of_ash = 16.7, magnesium = 108, total_phenols = 3.4, flavanoids = 3.67, nonflavanoid_phenols = 0.19, proanthocyanins = 2.04, color_intensity = 6.8, hue = 0.89, od280_od315_of_diluted_wines = 2.87, proline = 1285",malic_acid = 1.43,malic_acid = 1.43
"target = 1, alcohol = 13.05, ash = 2.1, alcalinity_of_ash = 17.0, magnesium = 107, total_phenols = 3.0, flavanoids = 3.0, nonflavanoid_phenols = 0.28, proanthocyanins = 2.03, color_intensity = 5.04, hue = 0.88, od280_od315_of_diluted_wines = 3.35, proline = 885",malic_acid = 1.77,malic_acid = 1.77
"target = 2, alcohol = 11.61, ash = 2.7, alcalinity_of_ash = 20.0, magnesium = 94, total_phenols = 2.74, flavanoids = 2.92, nonflavanoid_phenols = 0.29, proanthocyanins = 2.49, color_intensity = 2.65, hue = 0.96, od280_od315_of_diluted_wines = 3.26, proline = 680",malic_acid = 1.35,malic_acid = 1.35
"target = 3, alcohol = 13.4, ash = 2.48, alcalinity_of_ash = 23.0, magnesium = 102, total_phenols = 1.8, flavanoids = 0.75, nonflavanoid_phenols = 0.43, proanthocyanins = 1.41, color_intensity = 7.3, hue = 0.7, od280_od315_of_diluted_wines = 1.56, proline = 750",malic_acid = 3.91,malic_acid = 4.6
"target = 3, alcohol = 13.4, ash = 2.86, alcalinity_of_ash = 25.0, magnesium = 112, total_phenols = 1.98, flavanoids = 0.96, nonflavanoid_phenols = 0.27, proanthocyanins = 1.11, color_intensity = 8.5, hue = 0.67, od280_od315_of_diluted_wines = 1.92, proline = 630",malic_acid = 4.6,malic_acid = 4.6
"target = 2, alcohol = 12.37, ash = 2.3, alcalinity_of_ash = 24.5, magnesium = 88, total_phenols = 2.22, flavanoids = 2.45, nonflavanoid_phenols = 0.4, proanthocyanins = 1.9, color_intensity = 2.12, hue = 0.89, od280_od315_of_diluted_wines = 2.78, proline = 342",malic_acid = 1.63,malic_acid = 1.95
"target = 1, alcohol = 14.06, ash = 2.28, alcalinity_of_ash = 16.0, magnesium = 126, total_phenols = 3.0, flavanoids = 3.17, nonflavanoid_phenols = 0.24, proanthocyanins = 2.1, color_intensity = 5.65, hue = 1.09, od280_od315_of_diluted_wines = 3.71, proline = 780",malic_acid = 1.63,malic_acid = 2.15
"target = 2, alcohol = 11.03, ash = 2.2, alcalinity_of_ash = 21.5, magnesium = 85, total_phenols = 2.46, flavanoids = 2.17, nonflavanoid_phenols = 0.52, proanthocyanins = 2.01, color_intensity = 1.9, hue = 1.71, od280_od315_of_diluted_wines = 2.87, proline = 407",malic_acid = 1.51,malic_acid = 1.9
"target = 2, alcohol = 11.65, ash = 2.62, alcalinity_of_ash = 26.0, magnesium = 88, total_phenols = 1.92, flavanoids = 1.61, nonflavanoid_phenols = 0.4, proanthocyanins = 1.34, color_intensity = 2.6, hue = 1.36, od280_od315_of_diluted_wines = 3.21, proline = 562",malic_acid = 1.67,malic_acid = 1.67
"target = 2, alcohol = 11.56, ash = 3.23, alcalinity_of_ash = 28.5, magnesium = 119, total_phenols = 3.18, flavanoids = 5.08, nonflavanoid_phenols = 0.47, proanthocyanins = 1.87, color_intensity = 6.0, hue = 0.93, od280_od315_of_diluted_wines = 3.69, proline = 465",malic_acid = 2.05,malic_acid = 3.53
"target = 1, alcohol = 14.75, ash = 2.39, alcalinity_of_ash = 11.4, magnesium = 91, total_phenols = 3.1, flavanoids = 3.69, nonflavanoid_phenols = 0.43, proanthocyanins = 2.81, color_intensity = 5.4, hue = 1.25, od280_od315_of_diluted_wines = 2.73, proline = 1150",malic_acid = 1.73,malic_acid = 1.73
"target = 3, alcohol = 12.88, ash = 2.4, alcalinity_of_ash = 20.0, magnesium = 104, total_phenols = 1.3, flavanoids = 1.22, nonflavanoid_phenols = 0.24, proanthocyanins = 0.83, color_intensity = 5.4, hue = 0.74, od280_od315_of_diluted_wines = 1.42, proline = 530",malic_acid = 2.99,malic_acid = 4.9
