longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-118.21,34.05,45,2076,363,987,352,5.3623,256900,INLAND
-117.92,33.84,20,2414,426,1227,414,5.3271,226500,INLAND
-118.23,34.19,25,1502,347,891,342,3.6250,190200,INLAND
-121.23,38.63,35,1521,282,682,295,4.4028,203200,INLAND
-122.25,37.87,39,1756,461,934,450,5.6458,273400,NEAR BAY
-122.07,37.95,27,3253,540,1730,504,5.8111,261300,NEAR BAY
-118.29,34.17,31,2687,646,1845,633,3.2406,123200,INLAND
-118.25,34.04,45,2172,671,1424,576,3.2188,173800,INLAND
-122.18,37.74,30,768,127,348,118,5.4536,243800,NEAR BAY
-122.23,37.88,41.0,880.0,129.0,322.0,126.0,8.3252,452600.0,NEAR BAY
-122.23,37.88,41,880,129,322,126,8.3252,452600,NEAR BAY
-122.25,37.86,52,1467,190,496,177,7.2574,352100,NEAR BAY
-119.79,36.78,25,1587,296,842,292,3.5409,88700,INLAND
-121.31,38.64,35,1857,301,959,284,4.5893,181300,INLAND
-117.89,33.62,29,2745,498,1526,485,5.5171,233800,NEAR BAY
-122.25,37.85,52,1627,235,322,120,8.3014,452600,NEAR BAY
-122.25,37.85,52,1860,351,710,339,5.1401,342200,NEAR BAY
-118.47,34.02,46,1864,326,1031,307,5.2851,360200,INLAND
-117.32,33.14,25,2216,520,1146,489,3.4609,216800,<1H OCEAN
-118.28,34.02,29,1326,225,776,219,6.4316,322500,<1H OCEAN
-118.45,34.26,29,2119,465,836,458,4.5833,226700,INLAND
-118.43,34.08,29,1788,419,1012,402,4.8625,216800,INLAND
-117.25,33.21,25,2943,615,1624,586,3.7466,184800,INLAND
-118.42,34.19,33,1910,385,787,348,4.6321,247600,<1H OCEAN
-122.27,37.85,43,3300,674,1623,669,4.9556,297000,NEAR BAY
-118.37,34.07,42,2130,417,1042,390,5.3807,340000,INLAND
-118.35,33.96,35,2456,461,1203,447,5.3325,217800,<1H OCEAN
-118.43,34.19,33,2467,438,1099,425,4.5833,256800,INLAND
-122.23,37.88,41,880,129,322,126,8.3252,452600,NEAR BAY
-118.29,34.04,35,4206,1100,2400,1075,3.8750,212500,<1H OCEAN
-121.89,37.29,38,1568,351,710,339,2.7042,212500,INLAND
-117.23,33.12,15.0,2768.0,462.0,1283.0,461.0,5.8695,229900.0,<1H OCEAN
-118.28,33.92,32,2751,458,1635,514,5.1231,252600,<1H OCEAN
-122.25,37.85,52.0,1467.0,190.0,496.0,177.0,7.2574,352100.0,NEAR BAY
-122.25,37.85,52,2026,312,835,335,3.8462,342200,NEAR BAY
-118.34,34.03,31,1785,516,1365,482,3.4286,187500,<1H OCEAN
-122.21,37.85,52,2070,399,1106,409,3.6719,221300,NEAR BAY
-122.25,37.85,52,1467,190,496,177,7.2574,352100,NEAR BAY
-122.25,37.85,52,1467,190,496,177,7.6923,352100,NEAR BAY
-121.22,38.68,17.0,3190,534,1625,523,4.1518,191400,INLAND
-117.84,33.86,18,2135,514,1029,492,3.1687,194900,INLAND
-118.37,34.06,24,2134,390,1105,382,5.6389,275000,INLAND
-118.16,34.16,36,2908,547,1504,529,4.9297,283800,INLAND
-121.22,37.89,38,2153,483,1031,455,4.3487,181300,INLAND
-118.35,34.28,28,1820,416,1123,385,4.8125,201300,INLAND
-121.24,38.92,25,2043,324,960,302,4.6635,157800,INLAND
-122.46,37.78,52,2337,380,1152,364,5.0103,388100,NEAR BAY
-117.95,33.98,20,5584,1096,2817,1047,4.5667,204300,<1H OCEAN
-118.45,34.26,41,2183,498,2284,485,3.6542,176000,INLAND
-122.23,37.85,41,880,129,322,126,8.3252,452600,NEAR BAY
-122.16,37.45,34,3644,689,1818,661,5.0839,231500,NEAR BAY
-121.24,39.37,16,2739,460,1447,445,3.2556,96400,INLAND
-122.18,37.78,29,3140,881,1974,806,3.4852,217500,NEAR BAY
-121.24,39.37,16,2785,616,1387,530,3.5547,94800,INLAND
-121.42,37.68,26,2943,471,1351,452,4.7796,212000,INLAND
-117.61,33.65,18,2694,435,1310,413,5.3788,256300,INLAND
-118.23,34.18,29,2132,460,1206,408,3.5542,151500,INLAND
-118.45,34.11,35,2005,460,1110,448,3.26,188800,INLAND
-120.3,35.7,24,1542,278,974,289,4.875,175000,INLAND
-121.43,38.63,15.0,6563,1274,2964,1242,4.2321,137500,INLAND
-121.28,38.75,24,5730,1044,2585,1007,4.6356,193800,INLAND
-117.12,33.52,24,2837,607,1841,570,4.6250,152500,INLAND
-122.24,37.85,52,1467,190,496,177,7.2574,352100,NEAR BAY
-122.25,37.84,40,880,130,352,128,3.2596,353000,NEAR BAY
-122.23,37.88,41.0,880.0,129.0,322.0,126.0,8.3252,452600.0,NEAR BAY
-121.83,37.25,35,3480,809,1522,742,3.3333,153800,"""INLAND"""
-122.25,37.86,52,1467,190,496,177,7.2574,352100,NEAR BAY
-119.69,36.88,24,2260,485,1062,448,3.1972,98700,INLAND
-120.56,37.77,21,2825,488,1257,474,5.3786,186200,INLAND
-122.5,37.79,52,1500,348,710,339,3.5,270000,NEAR BAY
-118.42,34.21,30,2034,468,1177,441,4.5833,222000,INLAND
-119.68,36.61,22,2420,463,1015,433,4.1597,120900,INLAND
-117.47,34.07,27,3103,759,1534,663,3.125,160800,INLAND
-118.29,34.05,35,2153,375,1255,372,5.1833,242000,INLAND
-122.25,37.85,52,1503,337,671,339,4.1591,231700,NEAR BAY
-118.27,33.96,32,2510,410,1125,389,5.6321,259800,INLAND
-121.83,37.63,20,4481,948,2582,881,3.2156,167900,INLAND
-119.69,36.78,33,1425,286,682,270,4.2857,104100,INLAND
-118.42,34.19,18,2300,452,1187,420,4.56,238100,<1H OCEAN
-118.25,33.95,35,1575,350,900,330,4.8750,251100,INLAND
-122.23,37.88,41,880,129,322,126,8.3252,452600,NEAR BAY
-122.25,37.82,46,2149,331,1121,335,8.3014,358500,NEAR BAY
-121.92,37.53,25,2098,390,1100,353,4.7123,241800,INLAND
-117.22,33.05,30.0,1052,211,547,214,4.0385,170200,INLAND
-122.25,37.86,52.0,1467,190,496,177,7.2574,352100,NEAR BAY
-122.23,37.88,41,880,129,322,126,8.3252,452600,NEAR BAY
-119.69,36.58,38,1548,291,892,277,3.25,84200,INLAND
-122.28,37.87,38,2608,514,1231,514,4.54,225800,NEAR BAY
-121.93,37.25,32,2070,361,1405,352,5.49,246100,INLAND
-118.25,33.96,29,2015,406,1210,392,4.9167,196900,<1H OCEAN
-118.31,34.05,25,1500,300,800,280,3.5,180000,<1H OCEAN
-118.05,33.84,35,1851,453,1463,433,4.6250,179200,"""<1H OCEAN"""
-122.25,37.85,52,1467,190,496,177,7.2574,352100,NEAR BAY
-117.93,33.88,15,2174,449,1275,436,4.8132,181300,<1H OCEAN
-118.35,34.22,35,2026,391,714,382,4.3625,221000,INLAND
-121.89,37.53,32,2153,399,1109,408,4.1312,258300,INLAND
-121.45,38.57,27,2599,547,1444,497,4.1518,132500,INLAND
-118.32,34.17,43,1672,315,914,336,4.5643,267700,INLAND
-118.45,34.23,36,1520,301,731,285,4.5926,246200,INLAND
-121.29,37.93,27.0,3422,681.0,1910,663,4.1208,212300,INLAND
-122.25,37.86,52,1627,280,690,259,3.8462,342200,NEAR BAY
-122.15,37.66,41,1897,358,947,354,5.3279,263900,NEAR BAY
-118.47,34.01,29,1789,481,1129,463,3.5294,253900,<1H OCEAN
-121.81,37.23,24,2101,399,1202,392,4.82,197000,'INLAND'
-118.43,34.16,25,1308,272,869,266,5.5214,232500,<1H OCEAN
-118.30,34.26,29,1501,361,833,338,4.1518,152500,INLAND
-122.23,37.88,41,880,129.0,322,126,8.3252,452600,NEAR BAY
-122.18,37.79,40,2023,325,970,348,5.8172,274200,NEAR BAY
-120.16,37.77,36,2954,493,1371,474,4.54,206800,INLAND
-118.49,34.26,29,2339,471.0,1309,433,5.6033,252600,INLAND
-118.37,34.09,32,2306,456,1194,428,5.2730,260500,INLAND
-118.47,34.07,29,1553,276,831,269,7.2873,371000,INLAND
-122.23,37.88,41,880,129,322,126,8.3252,452600,NEAR BAY
-118.42,34.19,37,2034,391,1230,374,4.6356,212100,<1H OCEAN
-118.24,34.03,29,3240,670,1965,629,3.7614,196900,INLAND
-118.37,34.20,29,2354,498,1341,484,4.6556,254200,INLAND
-118.38,34.14,29,2083,465,1108,463,4.6786,192400,<1H OCEAN
-118.25,34.19,32,2126,497,1431,468,4.9375,178800,INLAND
-117.93,33.86,35,2331,463,1305,455,3.8750,178200,INLAND
-118.41,34.05,26,1847,409,1030,391,3.52,194800,<1H OCEAN
-121.85,37.55,29,3127,583,1481,555,4.4250,220500,INLAND
-121.29,38.64,23,2027,306,1035,322,5.2409,163600,INLAND
-117.89,34.05,25,890,198,450,192,4.25,180000,INLAND
-122.25,37.85,52,1467,190,496,177,7.2574,352100,NEAR BAY
-118.36,34.03,34,2549,661,1496,648,3.5673,176500,INLAND
-118.16,34.14,38,2603,521,1297,508,3.6275,179800,INLAND
-122.25,37.85,52,1467,190,496,177,7.2574,352100,NEAR BAY
-119.72,36.77,45,2217,464,1043,453,2.6104,67000,INLAND
-122.15,37.52,35,2530,538,1128,510,4.7642,221700,NEAR BAY
-121.47,38.53,35,3842,960,1976,934,3.1287,137300,INLAND
-122.25,37.85,52,1467,190,496,177,7.2574,352100,NEAR BAY
-122.28,37.81,27,2420,492,1065,472,5.64,219300,NEAR BAY
-122.13,37.72,23,1692,560,934,507,3.9643,150700,<1H OCEAN
-121.88,37.41,17,2216,355,1145,342,5.5609,222000,INLAND
-118.34,34.00,41,2765,643,1523,628,4.1231,226500,INLAND
-122.05,37.37,27.0,3885,661,1537,606,6.6085,344700,<1H OCEAN
-122.25,37.85,37,2385,556,1493,528,4.5341,198600,NEAR BAY
-122.26,37.84,52,1467,190,496,177,7.2574,352100,NEAR BAY
-121.23,39.37,18,2130,371,960,339,3.20,112700,INLAND
-122.23,37.88,41,880,129,322,126,8.3252,452600,NEAR BAY
-118.04,33.93,37,1547,299,1088,295,5.0834,278500,INLAND
-122.25,37.86,52,2085,328,1066,322,8.3014,452600,NEAR BAY
-122.25,37.85,52,1627,235,322,120,8.3014,452600,NEAR BAY
-118.49,34.01,38,1568,351,710,339,5.1406,240000,INLAND
-121.93,37.25,32,1865,343,1061,320,5.2873,234200,INLAND
-122.23,37.84,26,2951,542,1553,534,3.1429,161900,NEAR BAY
-122.45,37.76,52,1463,329,1232,301,3.8750,270500,NEAR BAY
-118.41,34.08,27.0,2101,399.0,1351,433,4.5938,193800,"""<1H OCEAN"""
-122.25,37.85,52,1467,190,496,177,7.2574,352100,NEAR BAY
-117.28,33.22,27,2499,460,1288,467,3.5861,218800,INLAND
-122.23,37.88,41.0,880.0,129.0,322.0,126.0,8.3252,452600.0,NEAR BAY
-118.29,34.15,34,1475,342,750,317,4.2356,205500,INLAND
-118.31,34.06,29,2356,464,1185,472,5.2109,227000,INLAND
-122.16,37.44,32,2563,467,1121,457,4.8542,213500,NEAR BAY
-122.23,37.88,41,880,129,322,126,8.3252,452600,NEAR BAY
-118.30,34.26,38,2127,431,1015,420,4.1312,233200,1km_to_ocean
-118.41,34.16,32,3889,661,1813,665,6.3708,281600,INLAND
-118.11,33.85,25.0,2739.0,570.0,1140.0,565.0,4.5370,259400.0,<1H OCEAN
-122.26,37.84,31,2875,460,1401,455,6.5472,289400,NEAR BAY
-122.26,37.87,52,2013,310,966,293,6.3438,352100,NEAR BAY
-122.25,37.85,52,2202,350,910,339,4.1312,452600,NEAR BAY
-119.01,35.42,14,2837,607,1824,563,3.7171,92200,INLAND
-118.22,33.73,21,2132,352,1165,348,5.3641,203100,<1H OCEAN
-122.23,37.88,41.0,880.0,129.0,322.0,126.0,8.3252,452600.0,NEAR BAY
-117.87,34.04,22,2526,481,1191,474,4.6250,180100,<1H OCEAN
-122.23,37.88,41,880,129,322,126,8.3252,452600,NEAR BAY
-122.25,37.85,52,1467,190,496,177,7.2574,352100,NEAR BAY
-117.12,33.52,25,2070,341,1217,331,6.6030,320500,<1H OCEAN
-118.30,34.26,36.0,1510,310,809,277,3.8462,210500,INLAND
-121.89,37.29,38,1568,351,710,339,2.7042,212500,INLAND
-118.25,34.21,35,2217,497,1169,482,3.7917,168700,INLAND
-118.41,34.02,33,2251,490,1191,465,4.3625,201400,Inland
-122.08,37.63,42,1894,366,1052,344,5.4,283000,NEAR BAY
-121.55,39.18,33,2855,539,1275,516,4.2344,153800,INLAND
-118.47,34.06,35,2155,481,1164,463,3.5341,175900,<1H OCEAN
-121.43,38.63,15.0,2725,576,1377,545,3.6129,94800,INLAND
-118.31,34.12,35,3787,676,2351,647,5.3929,202200,<1H OCEAN
-118.43,34.17,32,1844,441,947,404,4.5313,222800,INLAND
-118.29,34.26,27,1786,306,1018,322,6.0821,273800,"""INLAND"""
-121.21,37.78,25,2006,331,793,339,4.76,176750,INLAND
-120.19,37.97,25,2303,378,1115,369,5.2222,207500,INLAND
-118.31,33.98,38,1568,286,1121,283,5.0839,228800,<1H OCEAN
-122.42,37.85,52,3063,479,1624,486,6.572,341200,NEAR BAY
-122.24,37.85,52,1467,190,496,177,7.2574,352100,NEAR BAY
-122.23,37.88,41,880,129,322,126,8.3252,452600,NEAR BAY
-118.18,33.98,22,1984,470,1200,452,4.6146,183200,"""<1H OCEAN"""
-122.24,37.85,52,1467,190,496,177,7.2574,352100,NEAR BAY
-118.15,34.14,35,2212,416,1090,413,5.6772,221300,INLAND
-118.17,33.79,28,2788,450,1370,452,6.1329,263900,INLAND
-118.42,33.94,29,3212,705,1921,682,3.6948,187800,<1H OCEAN
-122.19,37.75,39.0,2873,447.0,1537,456,5.2464,239200,1.0
-118.34,34.25,32,2134,465,1269,436,4.625,251700,INLAND
-118.12,34.08,35,2640,504,1680,480,3.9213,228900,<1H OCEAN
-118.21,33.92,32,2301,452,1167,428,4.5952,228800,'NEAR OCEAN'
-121.87,37.67,38,3012,570,1598,560,5.2323,241800,INLAND
-117.14,32.77,22,2702,529,1263,495,4.4017,176400,INLAND
-121.47,38.58,26,2679,542,1360,515,3.5294,122400,INLAND
-122.18,37.67,27,2237,435,1229,407,4.2917,226400,NEAR BAY
-118.21,34.06,28,2530,517,1366,492,3.8083,199100,INLAND
-122.22,37.83,28,2680,478,1298,477,5.1258,306900,NEAR BAY
-121.22,37.86,21.0,7099,1106,2401,1138,8.3014,358500,INLAND
-118.20,34.05,30,2153,448,1490,447,5.17,197200,INLAND
-118.42,34.18,33,2830,695,1712,623,4.2373,215600,INLAND
-121.98,37.56,19,2935,518,1424,470,5.7587,255800,INLAND
-118.42,34.17,29,1569,351,710,339,4.8036,342200,<1H OCEAN
-122.19,37.76,34,1506,351,849,347,3.6389,190300,NEAR BAY
-122.23,37.88,41.0,880.0,129.0,322.0,126.0,8.3252,452600.0,NEAR BAY
-118.21,34.05,25,2833,447,1765,470,5.3265,270000,INLAND
-117.98,33.29,30,2612,398,1626,372,5.7136,234200,INLAND
-122.23,37.88,41,880,129,322,126,8.3252,452600,NEAR BAY
-121.24,39.37,17.0,2098.0,307.0,1061.0,293.0,3.8594,91600.0,INLAND
-118.43,34.19,30,1502,358,963,335,4.6146,192500,INLAND
-118.37,34.17,30,2809,584,1537,546,3.75,232500,<1H OCEAN
-121.24,34.05,28,2027,385,1015,354,4.6471,191500,INLAND
-117.25,33.14,34,2415,390,1319,394,5.5333,236600,"""<1H OCEAN"""
-118.39,34.12,29,6447,1012,2184,960,8.2816,452600,NEAR BAY
-117.95,33.83,32,2599,498,1429,480,4.3456,193800,INLAND
-122.23,37.88,41,880,129,322,126,8.3252,452600,NEAR BAY
-122.25,37.85,52,1467,190,496,177,7.2574,352100,NEAR BAY
-121.89,37.29,38,1568,351,710,339,2.7042,212500,INLAND
-121.89,37.29,38,1568,351,710,339,2.7042,212500,INLAND
-121.89,37.29,38,1568,351,710,339,2.7042,212500,<1H OCEAN
-118.25,34.19,36,2153,417,1269,408,4.3913,228100,INLAND
-118.48,34.21,29,1954,394,1234,375,4.6059,190800,<1H OCEAN
-118.25,34.14,28,3715,657,1955,630,5.1234,289800,<1H OCEAN
-118.29,34.25,35,1510,311,998,310,4.1518,166700,<1H OCEAN
-119.67,36.33,14,2535,489,1165,463,3.2556,83400,INLAND
-122.25,37.85,52,1467,190,496,177,7.2574,352100,NEAR BAY
-122.23,37.88,41.0,880.0,129.0,322.0,126.0,8.3252,452600.0,NEAR BAY
-117.90,33.59,25,2269,386,1295,378,6.1812,246800,INLAND
