Age,WorkClass,fnlwgt,Education,EducationNum,MaritalStatus,Occupation,Relationship,Race,Gender,CapitalGain,CapitalLoss,HoursPerWeek,NativeCountry,Income,num_prefix_features
44,Private,231559,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,,,,,10
27,Local-gov,269604,5th-6th,3,Never-married,Other-service,Unmarried,Other,Female,0,,,,,10
44,Private,32837,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,,,,,10
23,Private,148294,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,,,,,10
17,?,115258,11th,7,Never-married,?,Own-child,White,Male,0,,,,,10
34,?,255276,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,,,,,10
18,?,199915,Some-college,10,Never-married,?,Own-child,White,Female,0,,,,,10
28,Private,140092,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,,,,,10
35,Private,227551,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,,,,,10
28,Private,280093,11th,7,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,0,,,,,10
35,Private,189623,Bachelors,13,Divorced,Sales,Unmarried,White,Male,0,,,,,10
43,Private,204226,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,,,,,10
34,Federal-gov,90127,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,,,,,10
34,Self-emp-not-inc,123778,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,,,,,10
22,State-gov,86143,HS-grad,9,Never-married,Protective-serv,Other-relative,Asian-Pac-Islander,Male,0,,,,,10
22,Private,150463,HS-grad,9,Never-married,Priv-house-serv,Unmarried,Other,Female,0,,,,,10
33,Self-emp-not-inc,164526,Masters,14,Never-married,Sales,Not-in-family,White,Male,10520,,,,,10
18,Private,100345,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,,,,,10
42,Private,197424,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,5013,,,,,10
45,Private,127277,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,,,,,10
25,Private,188694,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,,,,,10
28,Private,185952,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,,,,,10
42,Private,48343,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,,,,,10
35,State-gov,24264,Some-college,10,Divorced,Transport-moving,Unmarried,White,Male,0,,,,,10
34,Private,211408,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,,,,,10
38,Private,165937,Assoc-voc,11,Divorced,Machine-op-inspct,Unmarried,White,Male,0,,,,,10
45,Private,223214,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,,,,,10
29,Private,19302,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,2202,,,,,10
23,?,191910,Some-college,10,Never-married,?,Other-relative,White,Male,0,,,,,10
38,Private,32709,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Female,0,,,,,10
34,Local-gov,397877,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,,,,,10
43,Private,192869,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,,,,,10
35,Private,308861,Some-college,10,Separated,Sales,Not-in-family,White,Female,0,,,,,10
79,?,163595,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,,,,,10
43,Private,212894,HS-grad,9,Divorced,Craft-repair,Other-relative,White,Male,0,,,,,10
18,Private,112754,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,,,,,10
44,?,443179,Bachelors,13,Divorced,?,Not-in-family,White,Female,0,,,,,10
34,Private,120590,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,,,,,10
34,Self-emp-not-inc,58683,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,,,,,10
44,Self-emp-not-inc,108247,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,,,,,10
35,State-gov,166597,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,,,,,10
22,Private,238917,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,,,,,10
21,Private,72887,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Male,0,,,,,10
23,Private,338033,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,,,,,10
42,Self-emp-inc,127111,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,,,,,10
37,Private,110028,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,,,,,10
23,Local-gov,88856,7th-8th,4,Never-married,Other-service,Unmarried,Black,Female,0,,,,,10
34,Local-gov,72594,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,,,,,10
41,Federal-gov,207301,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,,,,,10
22,Private,336215,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,,,,,10
34,Private,128432,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,,,,,10
34,Private,149405,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,,,,,10
46,Self-emp-not-inc,141327,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,,,,,10
22,Private,216181,Some-college,10,Never-married,Sales,Own-child,White,Male,0,,,,,10
52,Self-emp-inc,277256,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,,,,,10
23,State-gov,191269,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,,,,,10
44,Private,198759,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,15024,,,,,10
38,Private,102202,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,,,,,10
23,Private,187702,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,,,,,10
33,?,125926,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,,,,,10
45,Private,213095,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,,,,,10
35,Private,280344,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,,,,,10
17,Self-emp-inc,170125,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,,,,,10
23,State-gov,78291,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,,,,,10
25,Private,147638,Bachelors,13,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,0,,,,,10
54,Federal-gov,94242,Some-college,10,Widowed,Tech-support,Not-in-family,White,Female,0,,,,,10
22,Private,126675,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,,,,,10
44,Local-gov,34452,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,,,,,10
34,Private,158737,12th,8,Married-civ-spouse,Machine-op-inspct,Other-relative,Other,Male,0,,,,,10
38,Private,171114,Assoc-voc,11,Separated,Adm-clerical,Unmarried,White,Female,0,,,,,10
32,Private,116358,Some-college,10,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,,,,,10
22,Private,97261,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,,,,,10
23,State-gov,338816,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Male,0,,,,,10
20,Private,188544,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,,,,,10
38,Private,141745,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,0,,,,,10
22,Private,318822,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Female,0,,,,,10
34,Private,345831,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,,,,,10
35,Self-emp-not-inc,93705,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,,,,,10
44,Local-gov,90692,HS-grad,9,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,,,,,10
40,Private,178841,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,,,,,10
34,Private,47247,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,,,,,10
43,Self-emp-not-inc,176101,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,,,,,10
23,?,37331,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,,,,,10
25,Private,142712,Masters,14,Never-married,Tech-support,Not-in-family,White,Male,0,,,,,10
18,Private,181020,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,,,,,10
44,Private,267717,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,,,,,10
48,Private,109969,11th,7,Divorced,Other-service,Other-relative,White,Female,0,,,,,10
34,Private,147860,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,Black,Female,0,,,,,10
41,Private,142182,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,,,,,10
52,Private,141113,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,2580,,,,,10
48,Private,106890,Assoc-voc,11,Widowed,Adm-clerical,Not-in-family,White,Female,0,,,,,10
34,Private,199116,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,,,,,10
34,Private,70604,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,,,,,10
17,Self-emp-not-inc,342384,11th,7,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,,,,,10
35,Federal-gov,98726,Bachelors,13,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,,,,,10
48,Private,120914,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,2961,,,,,10
42,Private,309350,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,,,,,10
34,Private,366324,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,,,,,10
42,Private,418405,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,,,,,10
38,Private,377374,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,,,,,10
22,Private,37783,Some-college,10,Never-married,Sales,Own-child,White,Female,0,,,,,10
34,Private,152667,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,,,,,10
35,Local-gov,132304,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,,,,,10
48,Private,323054,10th,6,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,0,,,,,10
22,Local-gov,162973,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,White,Male,0,,,,,10
44,Private,168981,Masters,14,Divorced,Exec-managerial,Own-child,White,Female,14084,,,,,10
17,Local-gov,176616,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,,,,,10
45,Self-emp-inc,101017,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Male,0,,,,,10
34,Private,95654,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,,,,,10
23,Private,352139,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,,,,,10
33,Private,178140,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,,,,,10
30,Private,112271,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,,,,,10
18,Private,100219,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,,,,,10
25,Private,192236,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,,,,,10
34,?,347692,11th,7,Divorced,?,Not-in-family,Black,Male,0,,,,,10
43,Private,135293,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,1506,,,,,10
35,Private,178587,Some-college,10,Separated,Prof-specialty,Unmarried,White,Female,0,,,,,10
35,Self-emp-not-inc,48063,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,,,,,10
34,Private,149347,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,,,,,10
22,Private,88126,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,,,,,10
34,Private,170214,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,,,,,10
42,Self-emp-not-inc,214242,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,,,,,10
35,Private,137126,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,,,,,10
42,Private,195612,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,,,,,10
23,Private,258768,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,,,,,10
63,Private,102874,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,,,,,10
50,Private,114060,7th-8th,4,Married-civ-spouse,Protective-serv,Husband,White,Male,0,,,,,10
18,Local-gov,218445,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,,,,,10
30,?,355890,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,,,,,10
47,Self-emp-not-inc,174102,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,,,,,10
45,Private,175232,Masters,14,Divorced,Exec-managerial,Unmarried,White,Male,0,,,,,10
17,Private,167405,HS-grad,9,Married-spouse-absent,Farming-fishing,Own-child,White,Female,0,,,,,10
35,Private,217902,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,,,,,10
35,Private,101597,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,,,,,10
42,State-gov,327902,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,,,,,10
54,Self-emp-not-inc,24763,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,,,,,10
43,Private,152951,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,,,,,10
45,Self-emp-inc,190759,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,,,,,10
35,Private,42617,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,,,,,10
34,Self-emp-not-inc,130126,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,,,,,10
25,Federal-gov,410867,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,,,,,10
38,Private,157043,11th,7,Divorced,Other-service,Not-in-family,Black,Female,0,,,,,10
42,Private,87158,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,,,,,10
34,Private,99679,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,,,,,10
18,Private,130840,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,,,,,10
25,Self-emp-inc,133373,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,,,,,10
34,Private,190403,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,,,,,10
34,Private,144844,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,,,,,10
22,Private,166235,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,,,,,10
34,Private,77373,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,,,,,10
23,Private,64544,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,,,,,10
34,Self-emp-not-inc,145628,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,,,,,10
42,Local-gov,32185,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,,,,,10
41,Local-gov,35824,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,,,,,10
30,?,55621,Some-college,10,Married-civ-spouse,?,Husband,Black,Male,0,,,,,10
25,Private,222011,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,,,,,10
44,State-gov,691903,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,,,,,10
18,Private,164920,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,,,,,10
34,Private,202872,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,,,,,10
22,Local-gov,134181,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,,,,,10
35,Private,155781,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,,,,,10
43,Local-gov,205570,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,,,,,10
34,Private,258379,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,,,,,10
30,Private,230979,Some-college,10,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,,,,,10
19,Private,211345,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,,,,,10
35,Federal-gov,193246,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,,,,,10
45,Private,182227,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,,,,,10
22,Private,105938,HS-grad,9,Divorced,Machine-op-inspct,Own-child,Black,Female,0,,,,,10
18,Private,410439,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,,,,,10
43,Private,499233,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,,,,,10
34,Private,391114,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,,,,,10
35,Private,54732,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,,,,,10
25,?,217921,9th,5,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Female,0,,,,,10
22,Private,411862,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,,,,,10
18,Private,275190,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,,,,,10
22,Private,127768,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,,,,,10
22,Private,306967,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,,,,,10
34,?,148673,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,,,,,10
35,Private,209844,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,,,,,10
37,Private,136913,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,,,,,10
43,Private,128814,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,,,,,10
34,Local-gov,141649,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,,,,,10
35,Private,296282,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,,,,,10
35,Private,173590,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,,,,,10
23,Local-gov,356089,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Male,0,,,,,10
22,Private,151107,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,,,,,10
22,Private,244665,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,,,,,10
43,Private,94610,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,,,,,10
30,Private,113440,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,,,,,10
19,?,216508,12th,8,Never-married,?,Not-in-family,White,Male,0,,,,,10
27,Private,213055,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,Other,Female,0,,,,,10
50,State-gov,238648,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,7298,,,,,10
38,Private,329587,10th,6,Separated,Other-service,Not-in-family,White,Female,0,,,,,10
44,Local-gov,141637,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,,,,,10
35,Private,183800,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,,,,,10
44,Local-gov,363032,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,,,,,10
22,Private,151105,Assoc-acdm,12,Never-married,Sales,Own-child,White,Female,0,,,,,10
35,Private,305597,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,,,,,10
44,Self-emp-not-inc,103794,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Female,0,,,,,10
44,State-gov,183486,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,,,,,10
47,Private,99434,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,,,,,10
43,Self-emp-not-inc,179557,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,,,,,10
44,Local-gov,121124,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,,,,,10
34,Private,354464,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,,,,,10
42,?,425497,Assoc-acdm,12,Married-civ-spouse,?,Husband,White,Male,0,,,,,10
34,Private,187356,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,,,,,10
35,Private,218490,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,,,,,10
35,Private,176756,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,,,,,10
54,?,222789,Bachelors,13,Widowed,?,Not-in-family,White,Female,0,,,,,10
22,Private,188186,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,0,,,,,10
20,Private,222249,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,,,,,10
34,Private,113838,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,,,,,10
52,?,244214,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,,,,,10
43,Private,177647,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,0,,,,,10
34,Private,194940,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,,,,,10
43,Private,191834,HS-grad,9,Divorced,Machine-op-inspct,Other-relative,White,Male,0,,,,,10
35,Private,153489,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,,,,,10
39,State-gov,185832,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,,,,,10
29,Federal-gov,359249,Some-college,10,Separated,Adm-clerical,Not-in-family,Black,Male,0,,,,,10
35,Private,217455,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,,,,,10
45,Private,51100,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,3325,,,,,10
34,Private,362654,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,,,,,10
23,Private,63299,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,,,,,10
23,Private,138662,Some-college,10,Separated,Adm-clerical,Own-child,White,Female,0,,,,,10
42,Private,167415,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,,,,,10
22,Private,150548,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,,,,,10
22,Private,142424,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,,,,,10
22,Local-gov,202184,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,,,,,10
22,Private,137814,Some-college,10,Divorced,Sales,Own-child,White,Female,0,,,,,10
45,Private,145441,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,,,,,10
41,Private,224634,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,,,,,10
63,?,205396,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,,,,,10
64,Private,37933,12th,8,Married-spouse-absent,Other-service,Not-in-family,Black,Female,0,,,,,10
43,Private,98436,Masters,14,Married-civ-spouse,Other-service,Husband,White,Male,0,,,,,10
22,Private,77581,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,,,,,10
43,Private,152373,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,,,,,10
34,Private,193494,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,,,,,10
20,Local-gov,300681,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,,,,,10
68,?,143118,HS-grad,9,Widowed,?,Unmarried,White,Female,0,,,,,10
25,Private,153718,Some-college,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,,,,,10
18,Federal-gov,67320,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,,,,,10
18,Private,244773,HS-grad,9,Never-married,Sales,Own-child,Black,Female,0,,,,,10
38,Private,109638,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,,,,,10
45,Self-emp-inc,117963,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,,,,,10
43,Self-emp-not-inc,175406,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,,,,,10
43,Private,167915,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,,,,,10
34,Private,80410,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,,,,,10
34,Private,221072,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,,,,,10
34,Local-gov,186884,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,,,,,10
19,Private,152696,12th,8,Never-married,Other-service,Own-child,White,Female,0,,,,,10
22,?,95108,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,,,,,10
17,Private,33087,Assoc-voc,11,Never-married,Farming-fishing,Own-child,White,Male,0,,,,,10
34,Self-emp-not-inc,105010,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,,,,,10
42,Private,159123,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,,,,,10
37,Self-emp-not-inc,233533,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,,,,,10
42,Private,36699,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,4650,,,,,10
17,Private,213024,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,,,,,10
38,Private,138514,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,,,,,10
17,Self-emp-not-inc,29814,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,,,,,10
18,Private,220460,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,,,,,10
63,?,200017,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,,,,,10
43,Private,137898,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,,,,,10
34,Private,110747,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,,,,,10
49,Self-emp-not-inc,108468,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,,,,,10
34,Private,154568,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,,,,,10
29,Self-emp-not-inc,29980,7th-8th,4,Never-married,Farming-fishing,Other-relative,White,Male,1848,,,,,10
22,Local-gov,220656,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Male,0,,,,,10
22,Federal-gov,380127,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,,,,,10
43,Private,198211,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,,,,,10
63,Private,398067,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,,,,,10
35,Local-gov,165822,Some-college,10,Divorced,Transport-moving,Unmarried,White,Male,0,,,,,10
42,Private,274200,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,,,,,10
41,Private,43712,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,,,,,10
35,Private,206609,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,,,,,10
22,Private,52262,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,,,,,10
17,Private,101656,10th,6,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,,,,,10
34,Local-gov,301614,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,,,,,10
42,Private,57758,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,,,,,10
22,Private,34616,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,,,,,10
